:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,states_connected,confidence
CUST-IL-5947-7919,CUST-IN-1409-2313,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-5947-7919,CUST-IN-2508-7304,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-5947-7919,CUST-IN-6762-1160,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-3949-8643,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-5252-8806,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-9844-1434,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-1409-2313,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-2508-7304,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-4896-5134,CUST-IN-6762-1160,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Scott,"IL,IN",LOW
CUST-IL-2358-7873,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-2358-7873,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-2358-7873,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-2358-7873,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-2358-7873,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5874-4804,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5874-4804,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5874-4804,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5874-4804,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5874-4804,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5947-7919,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5947-7919,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5947-7919,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5947-7919,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-5947-7919,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-4896-5134,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-4896-5134,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-4896-5134,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-4896-5134,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IL-4896-5134,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Scott,"IL,OH",LOW
CUST-IN-3949-8643,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-3949-8643,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-3949-8643,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-3949-8643,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-3949-8643,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-5252-8806,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-5252-8806,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-5252-8806,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-5252-8806,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-5252-8806,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-9844-1434,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-9844-1434,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-9844-1434,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-9844-1434,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-9844-1434,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-1409-2313,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-1409-2313,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-1409-2313,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-1409-2313,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-1409-2313,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-2508-7304,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-2508-7304,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-2508-7304,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-2508-7304,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-2508-7304,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-6762-1160,CUST-OH-6440-9777,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-6762-1160,CUST-OH-7452-6356,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-6762-1160,CUST-OH-3434-4150,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-6762-1160,CUST-OH-1439-1401,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IN-6762-1160,CUST-OH-9070-1175,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Scott,"IN,OH",LOW
CUST-IL-2468-5826,CUST-IN-9148-2318,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-2468-5826,CUST-IN-6538-1901,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-2468-5826,CUST-IN-6274-5646,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-2468-5826,CUST-IN-4678-7169,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-3680-7987,CUST-IN-9148-2318,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-3680-7987,CUST-IN-6538-1901,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-3680-7987,CUST-IN-6274-5646,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-3680-7987,CUST-IN-4678-7169,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-8938-4220,CUST-IN-9148-2318,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-8938-4220,CUST-IN-6538-1901,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-8938-4220,CUST-IN-6274-5646,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-8938-4220,CUST-IN-4678-7169,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-4406-7477,CUST-IN-9148-2318,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-4406-7477,CUST-IN-6538-1901,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-4406-7477,CUST-IN-6274-5646,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-4406-7477,CUST-IN-4678-7169,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Smith,"IL,IN",LOW
CUST-IL-2468-5826,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-2468-5826,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-2468-5826,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-3680-7987,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-3680-7987,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-3680-7987,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-8938-4220,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-8938-4220,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-8938-4220,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-4406-7477,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-4406-7477,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IL-4406-7477,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Smith,"IL,OH",LOW
CUST-IN-9148-2318,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-9148-2318,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-9148-2318,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6538-1901,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6538-1901,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6538-1901,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6274-5646,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6274-5646,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-6274-5646,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-4678-7169,CUST-OH-2530-7110,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-4678-7169,CUST-OH-9180-3052,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IN-4678-7169,CUST-OH-1431-4178,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Smith,"IN,OH",LOW
CUST-IL-4300-5740,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-4300-5740,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-4300-5740,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-4300-5740,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-3892-9642,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-3892-9642,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-3892-9642,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-3892-9642,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-8900-9869,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-8900-9869,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-8900-9869,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-8900-9869,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7227-4890,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7227-4890,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7227-4890,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7227-4890,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-1851-4348,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-1851-4348,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-1851-4348,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-1851-4348,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7607-3793,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7607-3793,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7607-3793,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-7607-3793,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-6985-5828,CUST-IN-8682-1574,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-6985-5828,CUST-IN-8032-4096,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-6985-5828,CUST-IN-7715-3938,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-6985-5828,CUST-IN-4379-5269,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Stewart,"IL,IN",LOW
CUST-IL-4300-5740,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-4300-5740,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-3892-9642,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-8900-9869,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7227-4890,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-1851-4348,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-7607-3793,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IL-6985-5828,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Stewart,"IL,OH",LOW
CUST-IN-8682-1574,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-6788-6334,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-2008-9321,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-9541-2963,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-2984-1410,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-7960-2152,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-8652-9260,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-2190-9253,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8682-1574,CUST-OH-1178-2389,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
CUST-IN-8032-4096,CUST-OH-5589-5313,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Stewart,"IN,OH",LOW
