:ID,:LABEL,event_id,linked_claim_id,event_type,event_subtype,event_date,event_time_hour,event_day_of_week,location_city,location_state,geo_latitude,geo_longitude,severity,weather,road_conditions,vehicles_involved,injuries,fatalities,police_attended,fraud_reported,ring_member,cluster_id
EVT-348814,Event,EVT-348814,CLM-348814,Collision,Single Vehicle Collision,2/12/2015,11,Friday,Columbus,NY,43.963406,-76.8495,Total Loss,Fog,Unknown,1,1,0,?,N,No,
EVT-944102,Event,EVT-944102,CLM-944102,Collision,Multi-vehicle Collision,2/24/2015,23,Wednesday,Columbus,NY,41.843853,-75.074527,Major Damage,Ice,Icy,3,2,0,NO,Y,Yes,RING-017
EVT-689901,Event,EVT-689901,CLM-689901,Collision,Single Vehicle Collision,2/2/2015,14,Sunday,Northbend,NC,35.167119,-78.654517,Minor Damage,Snow,Dry,1,0,0,NO,N,No,
EVT-901083,Event,EVT-901083,CLM-901083,Collision,Single Vehicle Collision,2/14/2015,10,Thursday,Riverwood,SC,34.390038,-81.589634,Minor Damage,Clear,Icy,1,1,0,NO,Y,No,
EVT-396224,Event,EVT-396224,CLM-396224,Collision,Multi-vehicle Collision,2/15/2015,6,Thursday,Hillsdale,WV,39.040178,-81.536285,Total Loss,Fog,Unknown,3,2,0,NO,N,No,
EVT-682178,Event,EVT-682178,CLM-682178,Collision,Multi-vehicle Collision,2/28/2015,10,Monday,Arlington,WV,39.278412,-80.799654,Minor Damage,Ice,Gravel,3,0,0,YES,N,No,
EVT-596298,Event,EVT-596298,CLM-596298,Collision,Multi-vehicle Collision,1/18/2015,5,Wednesday,Hillsdale,VA,38.101685,-80.067764,Total Loss,Fog,Icy,3,0,0,NO,N,No,
EVT-253005,Event,EVT-253005,CLM-253005,Collision,Single Vehicle Collision,1/6/2015,17,Saturday,Riverwood,OH,40.420845,-82.280267,Minor Damage,Snow,Wet,1,1,0,YES,N,No,
EVT-985924,Event,EVT-985924,CLM-985924,Theft,Vehicle Theft,1/19/2015,3,Monday,Springfield,NC,35.867667,-79.124251,Trivial Damage,Fog,Icy,1,2,0,NO,N,No,
EVT-631565,Event,EVT-631565,CLM-631565,Parked Car Damage,Parked Car,1/17/2015,9,Saturday,Northbrook,WV,37.198911,-79.229797,Minor Damage,Fog,Icy,1,0,0,NO,N,No,
EVT-630998,Event,EVT-630998,CLM-630998,Parked Car Damage,Parked Car,2/12/2015,6,Wednesday,Arlington,SC,34.072988,-79.99755,Trivial Damage,Unknown,Unknown,1,2,0,YES,N,No,
EVT-926665,Event,EVT-926665,CLM-926665,Collision,Multi-vehicle Collision,2/11/2015,22,Friday,Riverwood,NY,43.377728,-74.367147,Minor Damage,Clear,Under Construction,3,2,0,NO,N,No,
EVT-302669,Event,EVT-302669,CLM-302669,Collision,Multi-vehicle Collision,2/21/2015,10,Sunday,Northbend,PA,41.875905,-78.363536,Major Damage,Unknown,Wet,3,1,0,YES,N,No,
EVT-620020,Event,EVT-620020,CLM-620020,Theft,Vehicle Theft,1/2/2015,4,Saturday,Riverwood,NC,35.586696,-78.414173,Minor Damage,Rain,Icy,1,1,0,?,N,No,
EVT-439828,Event,EVT-439828,CLM-439828,Collision,Single Vehicle Collision,1/11/2015,23,Wednesday,Northbrook,WV,37.311277,-80.98358,Total Loss,Wind,Unknown,1,1,0,NO,N,No,
EVT-971295,Event,EVT-971295,CLM-971295,Collision,Single Vehicle Collision,2/23/2015,19,Monday,Riverwood,NY,44.197543,-74.542628,Total Loss,Snow,Unknown,1,0,0,YES,N,No,
EVT-165565,Event,EVT-165565,CLM-165565,Collision,Single Vehicle Collision,1/28/2015,22,Saturday,Hillsdale,NY,43.921987,-74.998198,Total Loss,Fog,Under Construction,1,1,0,YES,N,No,
EVT-936543,Event,EVT-936543,CLM-936543,Theft,Vehicle Theft,2/1/2015,6,Sunday,Riverwood,NC,34.703205,-77.844542,Trivial Damage,Wind,Dry,1,1,0,NO,N,No,
EVT-296960,Event,EVT-296960,CLM-296960,Collision,Single Vehicle Collision,2/24/2015,6,Sunday,Springfield,NY,42.789872,-75.501066,Minor Damage,Unknown,Unknown,1,2,0,?,N,No,
EVT-501692,Event,EVT-501692,CLM-501692,Collision,Single Vehicle Collision,1/20/2015,18,Friday,Northbend,SC,35.038031,-79.897682,Major Damage,Clear,Unknown,1,2,0,?,N,No,
EVT-525224,Event,EVT-525224,CLM-525224,Collision,Single Vehicle Collision,1/14/2015,22,Wednesday,Northbend,SC,34.511688,-81.717258,Total Loss,Unknown,Gravel,1,1,0,NO,N,No,
EVT-355085,Event,EVT-355085,CLM-355085,Collision,Single Vehicle Collision,2/5/2015,21,Friday,Columbus,WV,37.407032,-79.71412,Major Damage,Ice,Icy,1,0,0,?,N,No,
EVT-830729,Event,EVT-830729,CLM-830729,Collision,Single Vehicle Collision,1/11/2015,12,Tuesday,Northbend,SC,33.899473,-81.107514,Minor Damage,Ice,Unknown,1,0,0,?,N,No,
EVT-651948,Event,EVT-651948,CLM-651948,Collision,Multi-vehicle Collision,1/2/2015,6,Monday,Arlington,NY,41.714652,-76.973185,Major Damage,Snow,Unknown,3,0,0,YES,Y,Yes,RING-019
EVT-424358,Event,EVT-424358,CLM-424358,Collision,Multi-vehicle Collision,2/12/2015,0,Thursday,Northbrook,WV,39.027773,-81.842983,Major Damage,Wind,Gravel,4,0,0,?,Y,No,
EVT-131478,Event,EVT-131478,CLM-131478,Collision,Single Vehicle Collision,1/3/2015,11,Saturday,Arlington,WV,39.641508,-79.947192,Total Loss,Snow,Wet,1,0,0,?,N,No,
EVT-268833,Event,EVT-268833,CLM-268833,Collision,Single Vehicle Collision,2/25/2015,19,Monday,Hillsdale,NC,35.428377,-78.636099,Minor Damage,Ice,Dry,1,1,0,NO,N,No,
EVT-287489,Event,EVT-287489,CLM-287489,Collision,Multi-vehicle Collision,1/19/2015,22,Tuesday,Springfield,NC,36.784113,-79.341674,Major Damage,Ice,Unknown,3,0,0,NO,Y,No,
EVT-808153,Event,EVT-808153,CLM-808153,Collision,Single Vehicle Collision,1/3/2015,2,Monday,Columbus,NY,42.015643,-74.558928,Total Loss,Clear,Icy,1,2,0,NO,N,No,
EVT-687639,Event,EVT-687639,CLM-687639,Collision,Multi-vehicle Collision,2/12/2015,16,Saturday,Arlington,OH,41.176537,-81.618957,Total Loss,Fog,Wet,4,1,0,YES,N,No,
EVT-497347,Event,EVT-497347,CLM-497347,Collision,Multi-vehicle Collision,2/24/2015,23,Thursday,Columbus,VA,37.343165,-77.662839,Total Loss,Unknown,Under Construction,3,0,0,YES,N,No,
EVT-439660,Event,EVT-439660,CLM-439660,Collision,Single Vehicle Collision,2/25/2015,21,Tuesday,Northbend,NC,35.870996,-79.282174,Major Damage,Rain,Dry,1,1,0,NO,Y,Yes,RING-019
EVT-847123,Event,EVT-847123,CLM-847123,Collision,Single Vehicle Collision,2/17/2015,10,Sunday,Columbus,NY,43.892769,-74.926672,Minor Damage,Clear,Icy,1,2,0,YES,N,No,
EVT-172307,Event,EVT-172307,CLM-172307,Collision,Single Vehicle Collision,2/9/2015,12,Saturday,Riverwood,NC,35.120864,-80.301078,Major Damage,Snow,Unknown,1,0,0,?,N,No,
EVT-810189,Event,EVT-810189,CLM-810189,Collision,Single Vehicle Collision,2/15/2015,6,Friday,Northbend,PA,41.738439,-76.651606,Total Loss,Ice,Unknown,1,1,0,NO,N,No,
EVT-432068,Event,EVT-432068,CLM-432068,Collision,Single Vehicle Collision,2/25/2015,6,Tuesday,Riverwood,PA,42.028215,-76.621917,Major Damage,Rain,Gravel,1,1,0,?,N,No,
EVT-903203,Event,EVT-903203,CLM-903203,Parked Car Damage,Parked Car,2/5/2015,7,Tuesday,Hillsdale,NC,35.121689,-79.993885,Trivial Damage,Rain,Dry,1,2,0,NO,Y,No,
EVT-253085,Event,EVT-253085,CLM-253085,Theft,Vehicle Theft,1/12/2015,3,Wednesday,Northbrook,WV,38.062519,-81.748794,Trivial Damage,Wind,Dry,1,1,0,NO,N,No,
EVT-180720,Event,EVT-180720,CLM-180720,Parked Car Damage,Parked Car,1/1/2015,10,Tuesday,Hillsdale,VA,38.866929,-77.651653,Trivial Damage,Rain,Wet,1,2,0,YES,N,No,
EVT-492224,Event,EVT-492224,CLM-492224,Collision,Single Vehicle Collision,2/19/2015,14,Wednesday,Columbus,NY,43.725688,-76.303522,Total Loss,Unknown,Wet,1,0,0,NO,N,No,
EVT-411477,Event,EVT-411477,CLM-411477,Collision,Multi-vehicle Collision,1/14/2015,17,Sunday,Hillsdale,WV,39.571879,-79.490777,Total Loss,Snow,Icy,3,0,0,NO,N,No,
EVT-107181,Event,EVT-107181,CLM-107181,Collision,Single Vehicle Collision,1/30/2015,16,Sunday,Hillsdale,SC,34.117341,-81.664114,Major Damage,Rain,Gravel,1,0,0,?,Y,No,
EVT-312940,Event,EVT-312940,CLM-312940,Parked Car Damage,Parked Car,1/20/2015,3,Wednesday,Columbus,VA,38.80654,-79.077378,Minor Damage,Unknown,Unknown,1,2,0,?,N,No,
EVT-855186,Event,EVT-855186,CLM-855186,Parked Car Damage,Parked Car,2/18/2015,7,Tuesday,Arlington,NC,35.770288,-77.583247,Minor Damage,Snow,Under Construction,1,0,0,?,N,No,
EVT-373935,Event,EVT-373935,CLM-373935,Collision,Single Vehicle Collision,1/7/2015,13,Monday,Northbend,SC,34.019999,-81.891952,Total Loss,Wind,Dry,1,1,0,?,Y,Yes,RING-005
EVT-812989,Event,EVT-812989,CLM-812989,Collision,Single Vehicle Collision,1/16/2015,20,Friday,Springfield,NY,43.307394,-74.931373,Total Loss,Clear,Under Construction,1,2,0,YES,N,No,
EVT-993840,Event,EVT-993840,CLM-993840,Collision,Single Vehicle Collision,1/15/2015,23,Sunday,Riverwood,NC,34.089009,-78.710197,Minor Damage,Fog,Dry,1,2,0,NO,N,No,
EVT-327856,Event,EVT-327856,CLM-327856,Collision,Single Vehicle Collision,2/1/2015,11,Wednesday,Arlington,SC,33.378442,-79.978429,Total Loss,Fog,Under Construction,1,1,0,?,N,No,
EVT-506333,Event,EVT-506333,CLM-506333,Collision,Multi-vehicle Collision,1/6/2015,0,Saturday,Northbend,WV,40.053622,-79.086226,Major Damage,Fog,Dry,4,0,0,NO,N,No,
EVT-263159,Event,EVT-263159,CLM-263159,Collision,Single Vehicle Collision,2/2/2015,2,Wednesday,Northbrook,NY,41.734328,-74.038037,Minor Damage,Ice,Gravel,1,0,0,?,N,No,
EVT-372912,Event,EVT-372912,CLM-372912,Collision,Single Vehicle Collision,2/25/2015,3,Saturday,Northbrook,SC,35.025082,-81.704467,Total Loss,Snow,Gravel,1,2,0,YES,N,No,
EVT-552788,Event,EVT-552788,CLM-552788,Parked Car Damage,Parked Car,2/10/2015,3,Tuesday,Hillsdale,NY,44.186083,-74.530554,Trivial Damage,Fog,Dry,1,1,0,NO,N,No,
EVT-722747,Event,EVT-722747,CLM-722747,Collision,Multi-vehicle Collision,2/22/2015,15,Wednesday,Arlington,NY,44.299163,-76.916941,Total Loss,Wind,Icy,3,2,0,NO,N,No,
EVT-248467,Event,EVT-248467,CLM-248467,Collision,Single Vehicle Collision,1/31/2015,23,Thursday,Northbend,NY,41.521403,-76.416643,Minor Damage,Ice,Unknown,1,2,0,NO,N,No,
EVT-955953,Event,EVT-955953,CLM-955953,Collision,Multi-vehicle Collision,2/12/2015,9,Tuesday,Springfield,WV,39.283149,-81.039953,Minor Damage,Fog,Unknown,3,2,0,NO,N,No,
EVT-910622,Event,EVT-910622,CLM-910622,Theft,Vehicle Theft,1/6/2015,20,Thursday,Columbus,NY,41.712661,-75.164935,Minor Damage,Clear,Dry,1,0,0,YES,N,No,
EVT-137675,Event,EVT-137675,CLM-137675,Collision,Single Vehicle Collision,1/1/2015,5,Thursday,Riverwood,NC,34.944228,-80.358585,Major Damage,Snow,Gravel,1,2,0,YES,Y,Yes,RING-015
EVT-343421,Event,EVT-343421,CLM-343421,Collision,Single Vehicle Collision,1/7/2015,15,Wednesday,Hillsdale,NC,35.773008,-80.064731,Total Loss,Clear,Dry,1,0,0,?,N,No,
EVT-413192,Event,EVT-413192,CLM-413192,Collision,Single Vehicle Collision,2/21/2015,13,Friday,Hillsdale,NY,42.448425,-75.890908,Minor Damage,Fog,Wet,1,2,0,?,N,No,
EVT-247801,Event,EVT-247801,CLM-247801,Collision,Single Vehicle Collision,2/14/2015,16,Tuesday,Riverwood,SC,34.476087,-81.718094,Minor Damage,Snow,Wet,1,2,0,NO,Y,No,
EVT-171147,Event,EVT-171147,CLM-171147,Collision,Single Vehicle Collision,2/16/2015,0,Tuesday,Northbend,WV,39.571739,-81.49964,Minor Damage,Rain,Gravel,1,0,0,NO,N,No,
EVT-431283,Event,EVT-431283,CLM-431283,Collision,Multi-vehicle Collision,2/4/2015,10,Wednesday,Arlington,SC,33.870719,-79.746845,Major Damage,Clear,Dry,3,2,0,?,Y,Yes,RING-009
EVT-461962,Event,EVT-461962,CLM-461962,Collision,Multi-vehicle Collision,1/22/2015,14,Sunday,Springfield,NY,44.072708,-75.574616,Total Loss,Fog,Wet,3,2,0,NO,N,No,
EVT-149467,Event,EVT-149467,CLM-149467,Collision,Multi-vehicle Collision,2/15/2015,1,Sunday,Columbus,SC,34.179045,-82.423111,Total Loss,Rain,Gravel,3,2,0,?,N,No,
EVT-758740,Event,EVT-758740,CLM-758740,Collision,Single Vehicle Collision,1/7/2015,16,Wednesday,Springfield,VA,36.762992,-79.730029,Major Damage,Rain,Gravel,1,2,0,?,N,No,
EVT-628337,Event,EVT-628337,CLM-628337,Collision,Multi-vehicle Collision,2/23/2015,2,Sunday,Northbend,SC,33.092138,-80.07533,Major Damage,Fog,Unknown,3,0,0,YES,N,No,
EVT-574637,Event,EVT-574637,CLM-574637,Collision,Multi-vehicle Collision,1/6/2015,23,Saturday,Springfield,VA,37.188332,-78.255726,Major Damage,Ice,Wet,3,0,0,?,N,No,
EVT-373600,Event,EVT-373600,CLM-373600,Collision,Multi-vehicle Collision,2/7/2015,19,Sunday,Northbrook,WV,38.141224,-80.985673,Minor Damage,Clear,Under Construction,3,2,0,NO,N,No,
EVT-930032,Event,EVT-930032,CLM-930032,Collision,Multi-vehicle Collision,2/14/2015,23,Wednesday,Hillsdale,NC,34.620668,-79.515018,Minor Damage,Unknown,Dry,3,2,0,NO,N,No,
EVT-396590,Event,EVT-396590,CLM-396590,Collision,Single Vehicle Collision,2/15/2015,10,Wednesday,Riverwood,NY,42.208126,-74.734233,Major Damage,Snow,Dry,1,2,0,NO,Y,Yes,RING-016
EVT-238412,Event,EVT-238412,CLM-238412,Collision,Multi-vehicle Collision,2/14/2015,12,Wednesday,Springfield,WV,37.565154,-81.662247,Minor Damage,Fog,Dry,3,1,0,NO,N,No,
EVT-484321,Event,EVT-484321,CLM-484321,Collision,Multi-vehicle Collision,2/5/2015,15,Wednesday,Riverwood,WV,39.032243,-79.629357,Total Loss,Unknown,Under Construction,3,2,0,YES,N,No,
EVT-795847,Event,EVT-795847,CLM-795847,Theft,Vehicle Theft,1/4/2015,3,Thursday,Columbus,SC,35.43816,-80.895798,Trivial Damage,Snow,Unknown,1,1,0,NO,N,No,
EVT-218456,Event,EVT-218456,CLM-218456,Parked Car Damage,Parked Car,2/20/2015,19,Tuesday,Springfield,PA,41.828873,-76.728577,Minor Damage,Snow,Dry,1,2,0,?,Y,No,
EVT-792673,Event,EVT-792673,CLM-792673,Collision,Multi-vehicle Collision,2/5/2015,16,Tuesday,Hillsdale,NC,36.468951,-77.52467,Total Loss,Rain,Under Construction,3,1,0,NO,N,No,
EVT-662256,Event,EVT-662256,CLM-662256,Collision,Single Vehicle Collision,1/15/2015,16,Friday,Columbus,SC,33.686124,-82.36512,Major Damage,Unknown,Icy,1,0,0,YES,Y,Yes,RING-013
EVT-971338,Event,EVT-971338,CLM-971338,Collision,Single Vehicle Collision,1/5/2015,10,Wednesday,Northbend,VA,37.810954,-80.482559,Total Loss,Fog,Gravel,1,0,0,YES,Y,Yes,RING-004
EVT-714738,Event,EVT-714738,CLM-714738,Theft,Vehicle Theft,1/1/2015,6,Wednesday,Riverwood,NC,35.71429,-77.567641,Minor Damage,Fog,Dry,1,1,0,NO,Y,Yes,RING-001
EVT-753844,Event,EVT-753844,CLM-753844,Collision,Single Vehicle Collision,1/26/2015,18,Tuesday,Arlington,WV,39.818731,-81.48631,Major Damage,Clear,Dry,1,2,0,NO,Y,Yes,RING-020
EVT-976645,Event,EVT-976645,CLM-976645,Collision,Multi-vehicle Collision,2/13/2015,20,Monday,Springfield,SC,33.083631,-80.65029,Major Damage,Wind,Icy,3,0,0,NO,N,No,
EVT-918037,Event,EVT-918037,CLM-918037,Collision,Single Vehicle Collision,1/14/2015,14,Saturday,Northbrook,PA,39.599983,-78.798937,Minor Damage,Rain,Under Construction,1,0,0,?,N,No,
EVT-996253,Event,EVT-996253,CLM-996253,Collision,Multi-vehicle Collision,1/31/2015,8,Wednesday,Riverwood,WV,38.536081,-80.243926,Major Damage,Wind,Under Construction,3,0,0,?,Y,Yes,RING-016
EVT-373731,Event,EVT-373731,CLM-373731,Collision,Multi-vehicle Collision,1/22/2015,17,Friday,Springfield,NY,42.189147,-76.396049,Minor Damage,Wind,Icy,2,2,0,?,N,No,
EVT-836272,Event,EVT-836272,CLM-836272,Collision,Single Vehicle Collision,1/30/2015,9,Saturday,Springfield,NC,35.173425,-78.047008,Minor Damage,Ice,Wet,1,2,0,?,N,No,
EVT-167231,Event,EVT-167231,CLM-167231,Collision,Single Vehicle Collision,2/17/2015,0,Thursday,Springfield,NY,44.124076,-76.686689,Total Loss,Wind,Unknown,1,2,0,?,N,No,
EVT-743330,Event,EVT-743330,CLM-743330,Collision,Single Vehicle Collision,2/20/2015,2,Saturday,Riverwood,VA,38.208476,-79.005537,Total Loss,Wind,Dry,1,0,0,?,N,No,
EVT-807369,Event,EVT-807369,CLM-807369,Collision,Multi-vehicle Collision,2/4/2015,23,Thursday,Springfield,NY,42.603866,-76.195788,Minor Damage,Unknown,Dry,3,0,0,NO,N,No,
EVT-735307,Event,EVT-735307,CLM-735307,Collision,Single Vehicle Collision,2/23/2015,8,Saturday,Northbend,SC,34.460651,-81.253546,Total Loss,Clear,Unknown,1,0,0,YES,N,No,
EVT-789208,Event,EVT-789208,CLM-789208,Collision,Multi-vehicle Collision,2/8/2015,6,Friday,Columbus,NY,43.591886,-75.395908,Total Loss,Wind,Icy,3,0,0,?,Y,No,
EVT-585324,Event,EVT-585324,CLM-585324,Theft,Vehicle Theft,2/21/2015,3,Sunday,Arlington,WV,38.467747,-79.528411,Minor Damage,Ice,Dry,1,1,0,NO,N,No,
EVT-498759,Event,EVT-498759,CLM-498759,Collision,Multi-vehicle Collision,1/13/2015,14,Sunday,Northbend,VA,37.657601,-78.639458,Minor Damage,Snow,Unknown,3,1,0,?,N,No,
EVT-795004,Event,EVT-795004,CLM-795004,Collision,Multi-vehicle Collision,1/17/2015,16,Tuesday,Northbrook,NY,42.976656,-75.07921,Major Damage,Snow,Wet,3,0,0,NO,N,No,
EVT-203250,Event,EVT-203250,CLM-203250,Collision,Single Vehicle Collision,2/18/2015,12,Monday,Northbend,NY,42.943949,-75.619992,Minor Damage,Ice,Gravel,1,1,0,NO,N,No,
EVT-430794,Event,EVT-430794,CLM-430794,Collision,Multi-vehicle Collision,1/14/2015,1,Tuesday,Northbrook,OH,40.455673,-83.751865,Major Damage,Snow,Dry,3,2,0,?,Y,Yes,RING-020
EVT-156636,Event,EVT-156636,CLM-156636,Collision,Single Vehicle Collision,1/27/2015,19,Monday,Springfield,SC,34.304895,-81.433759,Minor Damage,Clear,Under Construction,1,0,0,?,N,No,
EVT-284143,Event,EVT-284143,CLM-284143,Theft,Vehicle Theft,2/12/2015,7,Monday,Northbend,NY,41.704138,-75.553638,Trivial Damage,Ice,Under Construction,1,1,0,NO,N,No,
EVT-740518,Event,EVT-740518,CLM-740518,Collision,Multi-vehicle Collision,1/17/2015,6,Saturday,Springfield,NY,42.118349,-75.23848,Minor Damage,Unknown,Gravel,4,1,0,NO,N,No,
EVT-445289,Event,EVT-445289,CLM-445289,Collision,Single Vehicle Collision,1/13/2015,11,Friday,Arlington,NY,43.997488,-75.303357,Major Damage,Rain,Unknown,1,0,0,?,Y,Yes,RING-016
EVT-599262,Event,EVT-599262,CLM-599262,Collision,Single Vehicle Collision,1/21/2015,2,Friday,Northbend,NC,36.257261,-79.960406,Minor Damage,Snow,Wet,1,1,0,YES,N,No,
EVT-357949,Event,EVT-357949,CLM-357949,Collision,Single Vehicle Collision,1/1/2015,15,Friday,Northbrook,SC,34.252034,-82.081192,Minor Damage,Fog,Dry,1,2,0,YES,N,No,
EVT-493161,Event,EVT-493161,CLM-493161,Collision,Single Vehicle Collision,2/18/2015,0,Thursday,Columbus,WV,39.920756,-81.193857,Major Damage,Snow,Under Construction,1,0,0,?,N,No,
EVT-320251,Event,EVT-320251,CLM-320251,Collision,Single Vehicle Collision,2/4/2015,12,Tuesday,Hillsdale,WV,39.834149,-80.376777,Major Damage,Ice,Unknown,1,1,0,NO,N,No,
EVT-231127,Event,EVT-231127,CLM-231127,Collision,Single Vehicle Collision,1/9/2015,1,Monday,Springfield,SC,33.841628,-80.556804,Total Loss,Unknown,Under Construction,1,1,0,?,N,No,
EVT-766193,Event,EVT-766193,CLM-766193,Collision,Multi-vehicle Collision,2/14/2015,16,Monday,Hillsdale,VA,36.43413,-77.535338,Major Damage,Wind,Icy,2,1,0,NO,Y,Yes,RING-012
EVT-555374,Event,EVT-555374,CLM-555374,Collision,Single Vehicle Collision,1/3/2015,2,Wednesday,Hillsdale,WV,37.112117,-81.477364,Minor Damage,Snow,Under Construction,1,2,0,NO,N,No,
EVT-491484,Event,EVT-491484,CLM-491484,Collision,Multi-vehicle Collision,2/4/2015,13,Thursday,Riverwood,NY,43.930267,-74.921496,Minor Damage,Fog,Icy,3,2,0,?,N,No,
EVT-925128,Event,EVT-925128,CLM-925128,Collision,Single Vehicle Collision,1/30/2015,0,Saturday,Northbrook,NY,43.56012,-76.346737,Minor Damage,Clear,Unknown,1,2,0,YES,N,No,
EVT-265093,Event,EVT-265093,CLM-265093,Collision,Multi-vehicle Collision,2/20/2015,0,Sunday,Arlington,NY,42.935843,-74.666884,Total Loss,Snow,Under Construction,3,0,0,NO,N,No,
EVT-267808,Event,EVT-267808,CLM-267808,Collision,Multi-vehicle Collision,1/7/2015,16,Tuesday,Northbend,NY,44.135797,-76.985837,Total Loss,Snow,Dry,3,2,0,NO,N,No,
EVT-116735,Event,EVT-116735,CLM-116735,Collision,Single Vehicle Collision,1/31/2015,8,Friday,Arlington,WV,38.558109,-79.431317,Total Loss,Clear,Wet,1,2,0,?,N,No,
EVT-963680,Event,EVT-963680,CLM-963680,Parked Car Damage,Parked Car,2/17/2015,9,Tuesday,Hillsdale,NY,43.741087,-75.993586,Trivial Damage,Clear,Unknown,1,2,0,NO,N,No,
EVT-445694,Event,EVT-445694,CLM-445694,Collision,Single Vehicle Collision,1/24/2015,11,Friday,Northbend,WV,38.062742,-80.393274,Total Loss,Unknown,Wet,1,2,0,YES,N,No,
EVT-215534,Event,EVT-215534,CLM-215534,Collision,Multi-vehicle Collision,2/2/2015,6,Saturday,Northbrook,PA,41.750728,-77.182607,Minor Damage,Ice,Wet,3,0,0,NO,Y,No,
EVT-232854,Event,EVT-232854,CLM-232854,Collision,Single Vehicle Collision,1/9/2015,18,Saturday,Arlington,NY,42.900854,-76.447957,Total Loss,Fog,Dry,1,0,0,NO,N,No,
EVT-168260,Event,EVT-168260,CLM-168260,Collision,Single Vehicle Collision,2/28/2015,11,Friday,Northbrook,NY,44.159279,-76.317393,Total Loss,Wind,Gravel,1,0,0,YES,N,No,
EVT-538955,Event,EVT-538955,CLM-538955,Collision,Single Vehicle Collision,1/17/2015,17,Thursday,Arlington,WV,39.601665,-80.10365,Total Loss,Rain,Under Construction,1,1,0,YES,N,No,
EVT-243226,Event,EVT-243226,CLM-243226,Collision,Multi-vehicle Collision,2/9/2015,21,Saturday,Springfield,SC,34.848475,-81.085561,Major Damage,Ice,Wet,3,1,0,NO,Y,Yes,RING-007
EVT-246435,Event,EVT-246435,CLM-246435,Collision,Multi-vehicle Collision,1/14/2015,0,Friday,Hillsdale,SC,34.667595,-81.653804,Minor Damage,Clear,Wet,3,1,0,NO,N,No,
EVT-582480,Event,EVT-582480,CLM-582480,Theft,Vehicle Theft,2/2/2015,9,Sunday,Northbrook,NY,41.544059,-75.385139,Trivial Damage,Snow,Icy,1,0,0,?,N,No,
EVT-345539,Event,EVT-345539,CLM-345539,Collision,Single Vehicle Collision,2/17/2015,1,Wednesday,Riverwood,NY,44.154427,-74.422123,Total Loss,Wind,Under Construction,1,0,0,?,N,No,
EVT-924318,Event,EVT-924318,CLM-924318,Collision,Single Vehicle Collision,1/25/2015,22,Tuesday,Springfield,WV,37.687211,-79.662317,Total Loss,Fog,Under Construction,1,1,0,?,N,No,
EVT-726880,Event,EVT-726880,CLM-726880,Collision,Multi-vehicle Collision,2/13/2015,20,Saturday,Northbend,SC,32.903152,-79.752566,Minor Damage,Ice,Wet,4,0,0,YES,N,No,
EVT-190588,Event,EVT-190588,CLM-190588,Collision,Multi-vehicle Collision,2/20/2015,9,Thursday,Northbend,SC,34.11961,-81.824666,Total Loss,Fog,Wet,3,2,0,YES,N,No,
EVT-246705,Event,EVT-246705,CLM-246705,Parked Car Damage,Parked Car,1/8/2015,5,Thursday,Northbrook,NC,35.544589,-79.108344,Minor Damage,Snow,Gravel,1,1,0,?,N,No,
EVT-619589,Event,EVT-619589,CLM-619589,Theft,Vehicle Theft,2/28/2015,12,Sunday,Riverwood,SC,33.507601,-80.697748,Trivial Damage,Clear,Under Construction,1,1,0,?,N,No,
EVT-164988,Event,EVT-164988,CLM-164988,Collision,Multi-vehicle Collision,2/12/2015,6,Tuesday,Springfield,VA,38.125401,-79.952251,Major Damage,Clear,Wet,3,2,0,YES,N,No,
EVT-729534,Event,EVT-729534,CLM-729534,Theft,Vehicle Theft,1/6/2015,8,Wednesday,Columbus,SC,34.315166,-81.58958,Trivial Damage,Unknown,Wet,1,1,0,NO,N,No,
EVT-505014,Event,EVT-505014,CLM-505014,Collision,Single Vehicle Collision,2/15/2015,14,Wednesday,Riverwood,WV,37.79319,-79.056327,Total Loss,Ice,Gravel,1,0,0,NO,N,No,
EVT-920826,Event,EVT-920826,CLM-920826,Collision,Single Vehicle Collision,1/20/2015,10,Sunday,Northbrook,WV,38.168027,-80.824798,Major Damage,Clear,Icy,1,1,0,?,Y,No,
EVT-534982,Event,EVT-534982,CLM-534982,Collision,Single Vehicle Collision,1/3/2015,12,Monday,Columbus,SC,35.499208,-79.943121,Minor Damage,Fog,Icy,1,2,0,YES,N,No,
EVT-110408,Event,EVT-110408,CLM-110408,Collision,Single Vehicle Collision,1/26/2015,12,Wednesday,Springfield,SC,34.188224,-82.090607,Major Damage,Snow,Under Construction,1,0,0,NO,N,No,
EVT-283052,Event,EVT-283052,CLM-283052,Collision,Multi-vehicle Collision,1/25/2015,12,Thursday,Riverwood,VA,38.272811,-80.43026,Total Loss,Snow,Under Construction,3,1,0,YES,N,No,
EVT-840806,Event,EVT-840806,CLM-840806,Theft,Vehicle Theft,1/18/2015,13,Monday,Columbus,SC,34.385815,-81.724259,Minor Damage,Snow,Gravel,1,0,0,NO,N,No,
EVT-382394,Event,EVT-382394,CLM-382394,Collision,Multi-vehicle Collision,1/12/2015,17,Thursday,Northbend,WV,38.57927,-80.542104,Total Loss,Ice,Gravel,3,1,0,YES,N,No,
EVT-876699,Event,EVT-876699,CLM-876699,Collision,Single Vehicle Collision,1/15/2015,14,Thursday,Arlington,NY,44.285296,-75.52033,Major Damage,Snow,Icy,1,1,0,YES,Y,Yes,RING-011
