cust_id,agent_code,:START_ID,:END_ID,:TYPE,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-OH-7405-7182,AGT-4670,CUST-OH-7405-7182,AGT-4670,MANAGED_BY,0.7403,0.6202,01/01/2015,02/01/2015,01/01/2015,2,1
CUST-IL-4452-1959,AGT-1030,CUST-IL-4452-1959,AGT-1030,MANAGED_BY,0.6718,0.6363,06/01/2015,08/01/2015,06/01/2015,2,1
CUST-IN-5992-6954,AGT-3553,CUST-IN-5992-6954,AGT-3553,MANAGED_BY,0.4,0.3594,02/01/2015,04/01/2015,02/01/2015,2,1
CUST-OH-3579-5264,AGT-5483,CUST-OH-3579-5264,AGT-5483,MANAGED_BY,0.7929,0.7132,05/01/2015,09/01/2015,05/01/2015,1,1
CUST-IN-4931-4083,AGT-6378,CUST-IN-4931-4083,AGT-6378,MANAGED_BY,0.6566,0.5931,01/01/2015,02/01/2015,01/01/2015,3,1
CUST-IL-3202-4624,AGT-8926,CUST-IL-3202-4624,AGT-8926,MANAGED_BY,0.8093,0.7548,06/01/2015,01/01/2015,06/01/2015,2,1
CUST-IL-2311-1497,AGT-9642,CUST-IL-2311-1497,AGT-9642,MANAGED_BY,0.8593,0.7657,01/01/2015,04/01/2015,01/01/2015,2,1
CUST-OH-7661-5916,AGT-1526,CUST-OH-7661-5916,AGT-1526,MANAGED_BY,0.6973,0.6286,02/01/2015,05/01/2015,02/01/2015,3,1
CUST-IL-5553-3686,AGT-8720,CUST-IL-5553-3686,AGT-8720,MANAGED_BY,0.5453,0.4375,09/01/2015,08/01/2015,09/01/2015,1,1
CUST-IL-4914-2082,AGT-5059,CUST-IL-4914-2082,AGT-5059,MANAGED_BY,0.4993,0.3997,02/01/2015,04/01/2015,02/01/2015,4,1
CUST-IL-9251-9635,AGT-8146,CUST-IL-9251-9635,AGT-8146,MANAGED_BY,0.7613,0.7143,04/01/2015,02/01/2015,04/01/2015,1,1
CUST-IN-2650-2200,AGT-9078,CUST-IN-2650-2200,AGT-9078,MANAGED_BY,0.4426,0.366,07/01/2015,08/01/2015,07/01/2015,4,1
CUST-IL-2678-9942,AGT-4616,CUST-IL-2678-9942,AGT-4616,MANAGED_BY,0.6503,0.6452,02/01/2015,06/01/2015,02/01/2015,1,1
CUST-OH-1167-6823,AGT-6184,CUST-OH-1167-6823,AGT-6184,MANAGED_BY,0.7221,0.6504,08/01/2015,02/01/2015,08/01/2015,2,1
CUST-OH-9636-3217,AGT-6596,CUST-OH-9636-3217,AGT-6596,MANAGED_BY,0.5343,0.5121,01/01/2015,01/01/2015,01/01/2015,4,1
CUST-IL-4456-4304,AGT-5071,CUST-IL-4456-4304,AGT-5071,MANAGED_BY,0.6357,0.589,01/01/2015,03/01/2015,01/01/2015,5,1
CUST-IL-2155-9851,AGT-8535,CUST-IL-2155-9851,AGT-8535,MANAGED_BY,0.7628,0.6229,01/01/2015,06/01/2015,01/01/2015,4,1
CUST-IL-2328-6397,AGT-7291,CUST-IL-2328-6397,AGT-7291,MANAGED_BY,0.6821,0.6404,05/01/2015,09/01/2015,05/01/2015,5,1
CUST-OH-1682-6272,AGT-7168,CUST-OH-1682-6272,AGT-7168,MANAGED_BY,0.6244,0.6102,09/01/2015,04/01/2015,09/01/2015,4,1
CUST-IN-5389-1163,AGT-8811,CUST-IN-5389-1163,AGT-8811,MANAGED_BY,0.6869,0.5758,06/01/2015,09/01/2015,06/01/2015,2,1
CUST-IL-2432-4094,AGT-3459,CUST-IL-2432-4094,AGT-3459,MANAGED_BY,0.4616,0.4396,05/01/2015,06/01/2015,05/01/2015,2,1
CUST-IL-2464-2205,AGT-2937,CUST-IL-2464-2205,AGT-2937,MANAGED_BY,0.4943,0.4936,02/01/2015,01/01/2015,02/01/2015,5,1
CUST-IL-5824-1936,AGT-5883,CUST-IL-5824-1936,AGT-5883,MANAGED_BY,0.6654,0.5928,03/01/2015,09/01/2015,03/01/2015,4,1
CUST-IN-3455-5685,AGT-2255,CUST-IN-3455-5685,AGT-2255,MANAGED_BY,0.3318,0.2773,04/01/2015,04/01/2015,04/01/2015,5,1
CUST-IL-9243-3063,AGT-6869,CUST-IL-9243-3063,AGT-6869,MANAGED_BY,0.3845,0.3508,05/01/2015,04/01/2015,05/01/2015,1,1
CUST-IN-7268-6887,AGT-7791,CUST-IN-7268-6887,AGT-7791,MANAGED_BY,0.7643,0.7141,09/01/2015,03/01/2015,09/01/2015,5,1
CUST-OH-1905-4959,AGT-2001,CUST-OH-1905-4959,AGT-2001,MANAGED_BY,0.4378,0.4195,02/01/2015,08/01/2015,02/01/2015,1,1
CUST-OH-2467-1331,AGT-2099,CUST-OH-2467-1331,AGT-2099,MANAGED_BY,0.4439,0.3893,01/01/2015,02/01/2015,01/01/2015,2,1
CUST-IL-6195-3873,AGT-9701,CUST-IL-6195-3873,AGT-9701,MANAGED_BY,0.5179,0.5001,05/01/2015,01/01/2015,05/01/2015,2,1
CUST-IL-1649-2514,AGT-5376,CUST-IL-1649-2514,AGT-5376,MANAGED_BY,0.6147,0.5394,06/01/2015,05/01/2015,06/01/2015,2,1
CUST-IN-7295-4125,AGT-8790,CUST-IN-7295-4125,AGT-8790,MANAGED_BY,0.5091,0.424,03/01/2015,06/01/2015,03/01/2015,1,1
CUST-IL-5050-2040,AGT-1088,CUST-IL-5050-2040,AGT-1088,MANAGED_BY,0.8071,0.659,06/01/2015,04/01/2015,06/01/2015,5,1
CUST-IN-9208-8454,AGT-3517,CUST-IN-9208-8454,AGT-3517,MANAGED_BY,0.3891,0.3756,06/01/2015,06/01/2015,06/01/2015,2,1
CUST-IL-5349-9397,AGT-6914,CUST-IL-5349-9397,AGT-6914,MANAGED_BY,0.6093,0.5992,04/01/2015,02/01/2015,04/01/2015,2,1
CUST-IN-1104-6935,AGT-3354,CUST-IN-1104-6935,AGT-3354,MANAGED_BY,0.4326,0.3971,07/01/2015,04/01/2015,07/01/2015,1,1
CUST-IL-2830-2644,AGT-5572,CUST-IL-2830-2644,AGT-5572,MANAGED_BY,0.54,0.5365,03/01/2015,06/01/2015,03/01/2015,3,1
CUST-IN-8408-9163,AGT-6159,CUST-IN-8408-9163,AGT-6159,MANAGED_BY,0.4293,0.4064,06/01/2015,07/01/2015,06/01/2015,3,1
CUST-OH-3823-9381,AGT-1020,CUST-OH-3823-9381,AGT-1020,MANAGED_BY,0.6094,0.5703,06/01/2015,04/01/2015,06/01/2015,5,1
CUST-OH-8766-8159,AGT-8584,CUST-OH-8766-8159,AGT-8584,MANAGED_BY,0.6654,0.5831,07/01/2015,05/01/2015,07/01/2015,3,1
CUST-IL-8714-5256,AGT-4400,CUST-IL-8714-5256,AGT-4400,MANAGED_BY,0.8325,0.8063,02/01/2015,04/01/2015,02/01/2015,2,1
CUST-IL-3798-4030,AGT-4803,CUST-IL-3798-4030,AGT-4803,MANAGED_BY,0.349,0.3072,05/01/2015,02/01/2015,05/01/2015,3,1
CUST-IL-8520-9861,AGT-8796,CUST-IL-8520-9861,AGT-8796,MANAGED_BY,0.6599,0.6443,05/01/2015,08/01/2015,05/01/2015,1,1
CUST-IN-3728-3028,AGT-3635,CUST-IN-3728-3028,AGT-3635,MANAGED_BY,0.5101,0.4654,02/01/2015,02/01/2015,02/01/2015,5,1
CUST-OH-6890-6295,AGT-1256,CUST-OH-6890-6295,AGT-1256,MANAGED_BY,0.876,0.8521,03/01/2015,02/01/2015,03/01/2015,4,1
CUST-OH-7430-2422,AGT-4572,CUST-OH-7430-2422,AGT-4572,MANAGED_BY,0.6331,0.6269,09/01/2015,07/01/2015,09/01/2015,5,1
CUST-IL-5991-8078,AGT-4710,CUST-IL-5991-8078,AGT-4710,MANAGED_BY,0.5194,0.4595,08/01/2015,04/01/2015,08/01/2015,5,1
CUST-OH-4210-8478,AGT-8073,CUST-OH-4210-8478,AGT-8073,MANAGED_BY,0.3111,0.2557,01/01/2015,04/01/2015,01/01/2015,1,1
CUST-IN-3496-8643,AGT-4953,CUST-IN-3496-8643,AGT-4953,MANAGED_BY,0.6817,0.5573,02/01/2015,06/01/2015,02/01/2015,4,1
CUST-IN-8110-6846,AGT-6104,CUST-IN-8110-6846,AGT-6104,MANAGED_BY,0.6522,0.6475,01/01/2015,05/01/2015,01/01/2015,3,1
CUST-IN-5053-8752,AGT-9363,CUST-IN-5053-8752,AGT-9363,MANAGED_BY,0.3518,0.3205,04/01/2015,08/01/2015,04/01/2015,5,1
CUST-OH-1166-8572,AGT-2731,CUST-OH-1166-8572,AGT-2731,MANAGED_BY,0.7317,0.5856,03/01/2015,02/01/2015,03/01/2015,3,1
CUST-IN-9508-9304,AGT-1519,CUST-IN-9508-9304,AGT-1519,MANAGED_BY,0.6609,0.5604,02/01/2015,06/01/2015,02/01/2015,4,1
CUST-OH-7885-8848,AGT-7233,CUST-OH-7885-8848,AGT-7233,MANAGED_BY,0.7548,0.6079,06/01/2015,05/01/2015,06/01/2015,1,1
CUST-IN-6274-5646,AGT-7669,CUST-IN-6274-5646,AGT-7669,MANAGED_BY,0.8884,0.8116,03/01/2015,04/01/2015,03/01/2015,1,1
CUST-OH-4988-5035,AGT-9028,CUST-OH-4988-5035,AGT-9028,MANAGED_BY,0.8251,0.7687,05/01/2015,04/01/2015,05/01/2015,3,1
CUST-IL-5502-6225,AGT-4699,CUST-IL-5502-6225,AGT-4699,MANAGED_BY,0.815,0.7615,02/01/2015,09/01/2015,02/01/2015,2,1
CUST-IL-3283-4293,AGT-6975,CUST-IL-3283-4293,AGT-6975,MANAGED_BY,0.861,0.8609,08/01/2015,03/01/2015,08/01/2015,3,1
CUST-IL-5401-8102,AGT-3128,CUST-IL-5401-8102,AGT-3128,MANAGED_BY,0.4786,0.4203,07/01/2015,06/01/2015,07/01/2015,5,1
CUST-IL-3859-7974,AGT-9833,CUST-IL-3859-7974,AGT-9833,MANAGED_BY,0.5572,0.4996,02/01/2015,05/01/2015,02/01/2015,5,1
CUST-IN-6186-1878,AGT-5842,CUST-IN-6186-1878,AGT-5842,MANAGED_BY,0.6398,0.6088,02/01/2015,02/01/2015,02/01/2015,1,1
CUST-IL-5509-9741,AGT-9720,CUST-IL-5509-9741,AGT-9720,MANAGED_BY,0.6763,0.5438,02/01/2015,08/01/2015,02/01/2015,1,1
CUST-IL-9981-2292,AGT-9954,CUST-IL-9981-2292,AGT-9954,MANAGED_BY,0.3941,0.3569,05/01/2015,07/01/2015,05/01/2015,2,1
CUST-IN-6639-4667,AGT-1165,CUST-IN-6639-4667,AGT-1165,MANAGED_BY,0.3253,0.2751,09/01/2015,09/01/2015,09/01/2015,5,1
CUST-IN-7568-9845,AGT-1028,CUST-IN-7568-9845,AGT-1028,MANAGED_BY,0.5785,0.5559,04/01/2015,03/01/2015,04/01/2015,3,1
CUST-OH-3371-3505,AGT-4226,CUST-OH-3371-3505,AGT-4226,MANAGED_BY,0.7684,0.6483,03/01/2015,03/01/2015,03/01/2015,2,1
CUST-IN-9198-8508,AGT-5403,CUST-IN-9198-8508,AGT-5403,MANAGED_BY,0.6048,0.5544,05/01/2015,01/01/2015,05/01/2015,2,1
CUST-IN-3156-2360,AGT-5983,CUST-IN-3156-2360,AGT-5983,MANAGED_BY,0.7093,0.6594,01/01/2015,07/01/2015,01/01/2015,3,1
CUST-IN-1134-2522,AGT-9397,CUST-IN-1134-2522,AGT-9397,MANAGED_BY,0.7138,0.6205,07/01/2015,09/01/2015,07/01/2015,1,1
CUST-OH-5564-8847,AGT-8773,CUST-OH-5564-8847,AGT-8773,MANAGED_BY,0.4649,0.4083,06/01/2015,03/01/2015,06/01/2015,4,1
CUST-IN-2502-6948,AGT-5878,CUST-IN-2502-6948,AGT-5878,MANAGED_BY,0.8105,0.7622,03/01/2015,05/01/2015,03/01/2015,1,1
CUST-IN-4037-5707,AGT-3507,CUST-IN-4037-5707,AGT-3507,MANAGED_BY,0.8533,0.7923,07/01/2015,06/01/2015,07/01/2015,1,1
CUST-IN-3960-2436,AGT-6515,CUST-IN-3960-2436,AGT-6515,MANAGED_BY,0.3485,0.3132,02/01/2015,09/01/2015,02/01/2015,5,1
CUST-IL-9769-2803,AGT-5557,CUST-IL-9769-2803,AGT-5557,MANAGED_BY,0.3426,0.2747,03/01/2015,01/01/2015,03/01/2015,2,1
CUST-OH-5094-6073,AGT-9092,CUST-OH-5094-6073,AGT-9092,MANAGED_BY,0.8714,0.8219,02/01/2015,03/01/2015,02/01/2015,1,1
CUST-OH-4852-7572,AGT-2902,CUST-OH-4852-7572,AGT-2902,MANAGED_BY,0.875,0.762,07/01/2015,09/01/2015,07/01/2015,2,1
CUST-OH-3618-8248,AGT-1356,CUST-OH-3618-8248,AGT-1356,MANAGED_BY,0.5839,0.5286,07/01/2015,05/01/2015,07/01/2015,4,1
CUST-OH-6036-5837,AGT-4395,CUST-OH-6036-5837,AGT-4395,MANAGED_BY,0.397,0.3197,05/01/2015,06/01/2015,05/01/2015,4,1
CUST-OH-7834-3212,AGT-8654,CUST-OH-7834-3212,AGT-8654,MANAGED_BY,0.4677,0.3776,09/01/2015,08/01/2015,09/01/2015,3,1
CUST-IN-4390-4931,AGT-7955,CUST-IN-4390-4931,AGT-7955,MANAGED_BY,0.7699,0.744,02/01/2015,02/01/2015,02/01/2015,2,1
CUST-OH-5026-7294,AGT-4727,CUST-OH-5026-7294,AGT-4727,MANAGED_BY,0.4805,0.3891,01/01/2015,09/01/2015,01/01/2015,3,1
CUST-OH-3785-8754,AGT-1701,CUST-OH-3785-8754,AGT-1701,MANAGED_BY,0.7432,0.685,01/01/2015,07/01/2015,01/01/2015,1,1
CUST-IN-7947-4096,AGT-4700,CUST-IN-7947-4096,AGT-4700,MANAGED_BY,0.4623,0.4205,02/01/2015,02/01/2015,02/01/2015,2,1
CUST-OH-6419-7685,AGT-9302,CUST-OH-6419-7685,AGT-9302,MANAGED_BY,0.4545,0.3675,02/01/2015,09/01/2015,02/01/2015,1,1
CUST-IL-1135-2016,AGT-3602,CUST-IL-1135-2016,AGT-3602,MANAGED_BY,0.805,0.7447,03/01/2015,02/01/2015,03/01/2015,3,1
CUST-IL-4256-3109,AGT-2962,CUST-IL-4256-3109,AGT-2962,MANAGED_BY,0.6458,0.5408,04/01/2015,07/01/2015,04/01/2015,4,1
CUST-OH-5422-9695,AGT-4231,CUST-OH-5422-9695,AGT-4231,MANAGED_BY,0.4046,0.3276,04/01/2015,03/01/2015,04/01/2015,5,1
CUST-OH-5128-6310,AGT-4164,CUST-OH-5128-6310,AGT-4164,MANAGED_BY,0.4103,0.3865,01/01/2015,06/01/2015,01/01/2015,2,1
CUST-IL-6330-8823,AGT-4442,CUST-IL-6330-8823,AGT-4442,MANAGED_BY,0.8468,0.8064,02/01/2015,05/01/2015,02/01/2015,3,1
CUST-IL-4642-4370,AGT-8290,CUST-IL-4642-4370,AGT-8290,MANAGED_BY,0.6101,0.5893,07/01/2015,04/01/2015,07/01/2015,1,1
CUST-IN-2901-4973,AGT-6602,CUST-IN-2901-4973,AGT-6602,MANAGED_BY,0.5387,0.4688,08/01/2015,02/01/2015,08/01/2015,4,1
CUST-IL-6381-6710,AGT-2082,CUST-IL-6381-6710,AGT-2082,MANAGED_BY,0.741,0.7375,07/01/2015,05/01/2015,07/01/2015,2,1
CUST-IN-9114-9913,AGT-6446,CUST-IN-9114-9913,AGT-6446,MANAGED_BY,0.8042,0.703,06/01/2015,06/01/2015,06/01/2015,2,1
CUST-IL-1061-2831,AGT-4652,CUST-IL-1061-2831,AGT-4652,MANAGED_BY,0.888,0.787,06/01/2015,04/01/2015,06/01/2015,2,1
CUST-OH-3117-9903,AGT-6366,CUST-OH-3117-9903,AGT-6366,MANAGED_BY,0.5959,0.5119,07/01/2015,07/01/2015,07/01/2015,3,1
CUST-IL-5283-8329,AGT-5983,CUST-IL-5283-8329,AGT-5983,MANAGED_BY,0.4112,0.3948,08/01/2015,06/01/2015,08/01/2015,5,1
CUST-IN-2284-2335,AGT-7567,CUST-IN-2284-2335,AGT-7567,MANAGED_BY,0.3128,0.2868,04/01/2015,02/01/2015,04/01/2015,1,1
CUST-IN-2091-8748,AGT-6106,CUST-IN-2091-8748,AGT-6106,MANAGED_BY,0.3335,0.3167,03/01/2015,04/01/2015,03/01/2015,2,1
CUST-OH-4979-4507,AGT-4326,CUST-OH-4979-4507,AGT-4326,MANAGED_BY,0.6826,0.6519,04/01/2015,04/01/2015,04/01/2015,4,1
CUST-IN-7358-3132,AGT-9667,CUST-IN-7358-3132,AGT-9667,MANAGED_BY,0.3135,0.3037,09/01/2015,09/01/2015,09/01/2015,5,1
CUST-IL-7107-2797,AGT-8910,CUST-IL-7107-2797,AGT-8910,MANAGED_BY,0.5741,0.4893,04/01/2015,07/01/2015,04/01/2015,2,1
CUST-IL-2768-4683,AGT-7193,CUST-IL-2768-4683,AGT-7193,MANAGED_BY,0.3124,0.276,07/01/2015,02/01/2015,07/01/2015,2,1
CUST-IL-5075-4810,AGT-4165,CUST-IL-5075-4810,AGT-4165,MANAGED_BY,0.6419,0.5639,09/01/2015,04/01/2015,09/01/2015,1,1
CUST-OH-4856-2805,AGT-7576,CUST-OH-4856-2805,AGT-7576,MANAGED_BY,0.5986,0.5234,05/01/2015,07/01/2015,05/01/2015,1,1
CUST-OH-7963-9582,AGT-2938,CUST-OH-7963-9582,AGT-2938,MANAGED_BY,0.8184,0.7692,02/01/2015,08/01/2015,02/01/2015,3,1
CUST-IN-1711-8953,AGT-5509,CUST-IN-1711-8953,AGT-5509,MANAGED_BY,0.8787,0.8077,05/01/2015,05/01/2015,05/01/2015,2,1
CUST-IL-1100-3180,AGT-5495,CUST-IL-1100-3180,AGT-5495,MANAGED_BY,0.6946,0.6601,04/01/2015,07/01/2015,04/01/2015,5,1
CUST-IN-7147-1405,AGT-7552,CUST-IN-7147-1405,AGT-7552,MANAGED_BY,0.8966,0.8221,05/01/2015,02/01/2015,05/01/2015,4,1
CUST-OH-1439-1401,AGT-1091,CUST-OH-1439-1401,AGT-1091,MANAGED_BY,0.5678,0.5642,05/01/2015,07/01/2015,05/01/2015,5,1
CUST-OH-9968-9105,AGT-2445,CUST-OH-9968-9105,AGT-2445,MANAGED_BY,0.7114,0.6318,07/01/2015,02/01/2015,07/01/2015,4,1
CUST-OH-2848-7381,AGT-2677,CUST-OH-2848-7381,AGT-2677,MANAGED_BY,0.6946,0.5685,03/01/2015,07/01/2015,03/01/2015,5,1
CUST-IN-8308-7545,AGT-6978,CUST-IN-8308-7545,AGT-6978,MANAGED_BY,0.6701,0.5518,03/01/2015,01/01/2015,03/01/2015,3,1
CUST-OH-2702-2758,AGT-3710,CUST-OH-2702-2758,AGT-3710,MANAGED_BY,0.4981,0.4613,09/01/2015,06/01/2015,09/01/2015,3,1
CUST-IL-4079-3061,AGT-7390,CUST-IL-4079-3061,AGT-7390,MANAGED_BY,0.8967,0.737,01/01/2015,05/01/2015,01/01/2015,4,1
CUST-IN-8323-6744,AGT-6269,CUST-IN-8323-6744,AGT-6269,MANAGED_BY,0.8428,0.8256,08/01/2015,04/01/2015,08/01/2015,2,1
CUST-IL-9272-3160,AGT-4769,CUST-IL-9272-3160,AGT-4769,MANAGED_BY,0.7556,0.6514,05/01/2015,04/01/2015,05/01/2015,1,1
CUST-IL-6553-2672,AGT-6846,CUST-IL-6553-2672,AGT-6846,MANAGED_BY,0.8239,0.8037,01/01/2015,08/01/2015,01/01/2015,1,1
CUST-IN-8310-6925,AGT-7933,CUST-IN-8310-6925,AGT-7933,MANAGED_BY,0.553,0.4657,06/01/2015,01/01/2015,06/01/2015,4,1
CUST-IL-4327-9049,AGT-9570,CUST-IL-4327-9049,AGT-9570,MANAGED_BY,0.3147,0.2828,04/01/2015,08/01/2015,04/01/2015,4,1
CUST-IL-8938-4220,AGT-5834,CUST-IL-8938-4220,AGT-5834,MANAGED_BY,0.7125,0.6076,09/01/2015,04/01/2015,09/01/2015,1,1
CUST-IN-5949-4061,AGT-9709,CUST-IN-5949-4061,AGT-9709,MANAGED_BY,0.4611,0.3702,01/01/2015,07/01/2015,01/01/2015,1,1
CUST-IL-9795-9455,AGT-6861,CUST-IL-9795-9455,AGT-6861,MANAGED_BY,0.7908,0.6538,06/01/2015,08/01/2015,06/01/2015,4,1
CUST-OH-1918-3058,AGT-2448,CUST-OH-1918-3058,AGT-2448,MANAGED_BY,0.7374,0.7294,06/01/2015,02/01/2015,06/01/2015,2,1
CUST-IL-8314-3099,AGT-8908,CUST-IL-8314-3099,AGT-8908,MANAGED_BY,0.3009,0.2678,01/01/2015,03/01/2015,01/01/2015,1,1
CUST-OH-7143-7671,AGT-7211,CUST-OH-7143-7671,AGT-7211,MANAGED_BY,0.5037,0.4311,05/01/2015,08/01/2015,05/01/2015,5,1
CUST-OH-3262-6310,AGT-1111,CUST-OH-3262-6310,AGT-1111,MANAGED_BY,0.692,0.669,03/01/2015,05/01/2015,03/01/2015,2,1
CUST-OH-9445-5154,AGT-1042,CUST-OH-9445-5154,AGT-1042,MANAGED_BY,0.3667,0.3444,09/01/2015,08/01/2015,09/01/2015,1,1
CUST-IL-7791-4698,AGT-4751,CUST-IL-7791-4698,AGT-4751,MANAGED_BY,0.7682,0.7642,02/01/2015,01/01/2015,02/01/2015,2,1
CUST-OH-8561-6894,AGT-9833,CUST-OH-8561-6894,AGT-9833,MANAGED_BY,0.5281,0.5035,07/01/2015,07/01/2015,07/01/2015,3,1
CUST-IN-4733-6641,AGT-8082,CUST-IN-4733-6641,AGT-8082,MANAGED_BY,0.3914,0.3472,09/01/2015,06/01/2015,09/01/2015,1,1
CUST-IL-5216-4416,AGT-4030,CUST-IL-5216-4416,AGT-4030,MANAGED_BY,0.7222,0.6258,04/01/2015,04/01/2015,04/01/2015,4,1
CUST-IN-1365-2505,AGT-7396,CUST-IN-1365-2505,AGT-7396,MANAGED_BY,0.476,0.383,07/01/2015,02/01/2015,07/01/2015,4,1
CUST-IN-7308-3591,AGT-4644,CUST-IN-7308-3591,AGT-4644,MANAGED_BY,0.6873,0.6451,03/01/2015,03/01/2015,03/01/2015,4,1
CUST-IL-9126-8659,AGT-2378,CUST-IL-9126-8659,AGT-2378,MANAGED_BY,0.7101,0.6629,06/01/2015,02/01/2015,06/01/2015,3,1
CUST-IN-4699-9195,AGT-8305,CUST-IN-4699-9195,AGT-8305,MANAGED_BY,0.7708,0.6229,08/01/2015,08/01/2015,08/01/2015,3,1
CUST-OH-9523-8454,AGT-6937,CUST-OH-9523-8454,AGT-6937,MANAGED_BY,0.707,0.5922,08/01/2015,09/01/2015,08/01/2015,2,1
CUST-OH-3226-5397,AGT-9514,CUST-OH-3226-5397,AGT-9514,MANAGED_BY,0.3028,0.2721,03/01/2015,05/01/2015,03/01/2015,4,1
CUST-OH-8902-9336,AGT-1619,CUST-OH-8902-9336,AGT-1619,MANAGED_BY,0.8839,0.8206,02/01/2015,01/01/2015,02/01/2015,2,1
CUST-IL-4315-6675,AGT-4044,CUST-IL-4315-6675,AGT-4044,MANAGED_BY,0.507,0.4258,01/01/2015,07/01/2015,01/01/2015,5,1
CUST-OH-1559-1226,AGT-9378,CUST-OH-1559-1226,AGT-9378,MANAGED_BY,0.6433,0.6272,09/01/2015,08/01/2015,09/01/2015,2,1
CUST-OH-1101-5869,AGT-3042,CUST-OH-1101-5869,AGT-3042,MANAGED_BY,0.3239,0.2807,08/01/2015,03/01/2015,08/01/2015,1,1
CUST-IL-8085-8939,AGT-3395,CUST-IL-8085-8939,AGT-3395,MANAGED_BY,0.8378,0.7449,03/01/2015,07/01/2015,03/01/2015,2,1
CUST-OH-4090-2522,AGT-8513,CUST-OH-4090-2522,AGT-8513,MANAGED_BY,0.5691,0.5287,08/01/2015,08/01/2015,08/01/2015,3,1
CUST-IL-8247-6992,AGT-7020,CUST-IL-8247-6992,AGT-7020,MANAGED_BY,0.3834,0.3577,05/01/2015,03/01/2015,05/01/2015,1,1
CUST-OH-6060-8630,AGT-5880,CUST-OH-6060-8630,AGT-5880,MANAGED_BY,0.7166,0.5922,02/01/2015,01/01/2015,02/01/2015,1,1
CUST-OH-6368-7941,AGT-5887,CUST-OH-6368-7941,AGT-5887,MANAGED_BY,0.7687,0.6422,01/01/2015,05/01/2015,01/01/2015,1,1
CUST-IL-1118-4772,AGT-7251,CUST-IL-1118-4772,AGT-7251,MANAGED_BY,0.3304,0.2856,06/01/2015,02/01/2015,06/01/2015,2,1
CUST-IL-4398-9303,AGT-8341,CUST-IL-4398-9303,AGT-8341,MANAGED_BY,0.8633,0.8143,02/01/2015,09/01/2015,02/01/2015,3,1
CUST-IL-4635-5714,AGT-8838,CUST-IL-4635-5714,AGT-8838,MANAGED_BY,0.7853,0.6672,06/01/2015,07/01/2015,06/01/2015,3,1
CUST-OH-5778-1025,AGT-7164,CUST-OH-5778-1025,AGT-7164,MANAGED_BY,0.5838,0.5323,08/01/2015,03/01/2015,08/01/2015,5,1
CUST-IN-6073-1704,AGT-6964,CUST-IN-6073-1704,AGT-6964,MANAGED_BY,0.5908,0.4769,09/01/2015,04/01/2015,09/01/2015,4,1
CUST-IL-6827-7916,AGT-4989,CUST-IL-6827-7916,AGT-4989,MANAGED_BY,0.3956,0.3321,02/01/2015,02/01/2015,02/01/2015,5,1
CUST-OH-7573-7043,AGT-3680,CUST-OH-7573-7043,AGT-3680,MANAGED_BY,0.4724,0.433,06/01/2015,02/01/2015,06/01/2015,5,1
CUST-IL-3074-3779,AGT-5877,CUST-IL-3074-3779,AGT-5877,MANAGED_BY,0.5875,0.495,06/01/2015,07/01/2015,06/01/2015,3,1
CUST-IL-5262-1069,AGT-3128,CUST-IL-5262-1069,AGT-3128,MANAGED_BY,0.4733,0.4256,06/01/2015,08/01/2015,06/01/2015,1,1
CUST-IN-6588-6447,AGT-3671,CUST-IN-6588-6447,AGT-3671,MANAGED_BY,0.5318,0.4845,02/01/2015,09/01/2015,02/01/2015,5,1
CUST-OH-9133-3712,AGT-8706,CUST-OH-9133-3712,AGT-8706,MANAGED_BY,0.8716,0.7743,09/01/2015,08/01/2015,09/01/2015,2,1
CUST-OH-4884-2410,AGT-9925,CUST-OH-4884-2410,AGT-9925,MANAGED_BY,0.8742,0.7623,05/01/2015,06/01/2015,05/01/2015,5,1
CUST-IN-4800-2809,AGT-9086,CUST-IN-4800-2809,AGT-9086,MANAGED_BY,0.8664,0.7617,06/01/2015,09/01/2015,06/01/2015,1,1
CUST-OH-2631-8050,AGT-8829,CUST-OH-2631-8050,AGT-8829,MANAGED_BY,0.6189,0.6129,06/01/2015,07/01/2015,06/01/2015,5,1
CUST-OH-2984-1410,AGT-4480,CUST-OH-2984-1410,AGT-4480,MANAGED_BY,0.5,0.4853,03/01/2015,05/01/2015,03/01/2015,3,1
CUST-IL-2619-6126,AGT-1306,CUST-IL-2619-6126,AGT-1306,MANAGED_BY,0.3792,0.3619,07/01/2015,08/01/2015,07/01/2015,5,1
CUST-OH-6744-2565,AGT-7343,CUST-OH-6744-2565,AGT-7343,MANAGED_BY,0.622,0.538,05/01/2015,05/01/2015,05/01/2015,5,1
CUST-IL-2234-8560,AGT-6826,CUST-IL-2234-8560,AGT-6826,MANAGED_BY,0.3178,0.259,04/01/2015,01/01/2015,04/01/2015,5,1
CUST-IN-9914-4101,AGT-1729,CUST-IN-9914-4101,AGT-1729,MANAGED_BY,0.6708,0.579,06/01/2015,02/01/2015,06/01/2015,3,1
CUST-OH-8042-3486,AGT-7071,CUST-OH-8042-3486,AGT-7071,MANAGED_BY,0.8152,0.6943,03/01/2015,03/01/2015,03/01/2015,3,1
CUST-OH-4830-9430,AGT-5101,CUST-OH-4830-9430,AGT-5101,MANAGED_BY,0.7046,0.6621,03/01/2015,06/01/2015,03/01/2015,3,1
