:START_ID,:END_ID,:TYPE,role,injury_flag,claim_amount,fraud_reported,filing_channel,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IL-6622-2955,CLM-662256,FILED_CLAIM,Primary Claimant,No,63800.0,Y,Agent,0.638,0.5849,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9713-1854,CLM-971338,FILED_CLAIM,Named Driver,No,58160.0,Y,Agent,0.5816,0.5462,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7147-5730,CLM-714738,FILED_CLAIM,Primary Claimant,Yes,6300.0,Y,Agent,0.063,0.0612,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7538-8590,CLM-753844,FILED_CLAIM,Policy Holder,Yes,104610.0,Y,Mobile App,1.0,0.9531,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9766-5133,CLM-976645,FILED_CLAIM,Primary Claimant,No,69850.0,N,Walk-In,0.6985,0.6119,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9180-3052,CLM-918037,FILED_CLAIM,Primary Claimant,No,62900.0,N,Mobile App,0.629,0.5039,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9962-1887,CLM-996253,FILED_CLAIM,Primary Claimant,No,59670.0,Y,Walk-In,0.5967,0.5193,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3737-2836,CLM-373731,FILED_CLAIM,Primary Claimant,Yes,81500.0,N,Mobile App,0.815,0.7748,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8362-1597,CLM-836272,FILED_CLAIM,Primary Claimant,Yes,50000.0,N,Agent,0.5,0.4853,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1672-1401,CLM-167231,FILED_CLAIM,Policy Holder,Yes,48290.0,N,Agent,0.4829,0.4784,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7433-9722,CLM-743330,FILED_CLAIM,Named Driver,No,59070.0,N,Web,0.5907,0.5221,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8073-8837,CLM-807369,FILED_CLAIM,Primary Claimant,No,63300.0,N,Call Center,0.633,0.601,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7353-5943,CLM-735307,FILED_CLAIM,Named Driver,No,65780.0,N,Web,0.6578,0.5981,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7892-1541,CLM-789208,FILED_CLAIM,Named Driver,No,75400.0,Y,Walk-In,0.754,0.6942,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5853-9416,CLM-585324,FILED_CLAIM,Primary Claimant,Yes,2250.0,N,Web,0.0225,0.019,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4987-6816,CLM-498759,FILED_CLAIM,Primary Claimant,Yes,54120.0,N,Walk-In,0.5412,0.4567,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7950-3745,CLM-795004,FILED_CLAIM,Primary Claimant,No,69480.0,N,Call Center,0.6948,0.6164,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2032-3709,CLM-203250,FILED_CLAIM,Primary Claimant,Yes,66950.0,N,Web,0.6695,0.5395,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4307-3612,CLM-430794,FILED_CLAIM,Primary Claimant,Yes,64100.0,Y,Mobile App,0.641,0.5559,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1566-2925,CLM-156636,FILED_CLAIM,Named Driver,No,80280.0,N,Call Center,0.8028,0.7513,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2841-7081,CLM-284143,FILED_CLAIM,Primary Claimant,Yes,4680.0,N,Web,0.0468,0.0412,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7405-7182,CLM-740518,FILED_CLAIM,Primary Claimant,Yes,39720.0,N,Walk-In,0.3972,0.3309,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4452-1959,CLM-445289,FILED_CLAIM,Policy Holder,No,63580.0,Y,Walk-In,0.6358,0.5681,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5992-6954,CLM-599262,FILED_CLAIM,Named Driver,Yes,73370.0,N,Mobile App,0.7337,0.6057,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3579-5264,CLM-357949,FILED_CLAIM,Primary Claimant,Yes,86790.0,N,Mobile App,0.8679,0.8023,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4931-4083,CLM-493161,FILED_CLAIM,Policy Holder,No,49800.0,N,Mobile App,0.498,0.4011,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3202-4624,CLM-320251,FILED_CLAIM,Policy Holder,Yes,77440.0,N,Walk-In,0.7744,0.6805,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2311-1497,CLM-231127,FILED_CLAIM,Primary Claimant,Yes,42900.0,N,Call Center,0.429,0.3916,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7661-5916,CLM-766193,FILED_CLAIM,Primary Claimant,Yes,53820.0,Y,Mobile App,0.5382,0.4335,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5553-3686,CLM-555374,FILED_CLAIM,Primary Claimant,Yes,57330.0,N,Mobile App,0.5733,0.5323,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4914-2082,CLM-491484,FILED_CLAIM,Policy Holder,Yes,53370.0,N,Call Center,0.5337,0.4414,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9251-9635,CLM-925128,FILED_CLAIM,Named Driver,Yes,62920.0,N,Mobile App,0.6292,0.5615,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2650-2200,CLM-265093,FILED_CLAIM,Primary Claimant,No,61600.0,N,Call Center,0.616,0.499,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2678-9942,CLM-267808,FILED_CLAIM,Policy Holder,Yes,74160.0,N,Agent,0.7416,0.6495,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1167-6823,CLM-116735,FILED_CLAIM,Primary Claimant,Yes,80100.0,N,Web,0.801,0.6747,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9636-3217,CLM-963680,FILED_CLAIM,Named Driver,Yes,6560.0,N,Call Center,0.0656,0.0568,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4456-4304,CLM-445694,FILED_CLAIM,Primary Claimant,Yes,58800.0,N,Walk-In,0.588,0.5599,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2155-9851,CLM-215534,FILED_CLAIM,Named Driver,No,53730.0,Y,Walk-In,0.5373,0.4706,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2328-6397,CLM-232854,FILED_CLAIM,Primary Claimant,No,60600.0,N,Mobile App,0.606,0.5759,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1682-6272,CLM-168260,FILED_CLAIM,Policy Holder,No,35750.0,N,Mobile App,0.3575,0.3455,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5389-1163,CLM-538955,FILED_CLAIM,Policy Holder,Yes,42840.0,N,Walk-In,0.4284,0.3643,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2432-4094,CLM-243226,FILED_CLAIM,Named Driver,Yes,87960.0,Y,Web,0.8796,0.7181,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2464-2205,CLM-246435,FILED_CLAIM,Named Driver,Yes,47800.0,N,Call Center,0.478,0.3843,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5824-1936,CLM-582480,FILED_CLAIM,Primary Claimant,No,3840.0,N,Walk-In,0.0384,0.0349,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3455-5685,CLM-345539,FILED_CLAIM,Policy Holder,No,77000.0,N,Walk-In,0.77,0.77,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9243-3063,CLM-924318,FILED_CLAIM,Primary Claimant,Yes,88110.0,N,Mobile App,0.8811,0.7666,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7268-6887,CLM-726880,FILED_CLAIM,Primary Claimant,No,47740.0,N,Agent,0.4774,0.444,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1905-4959,CLM-190588,FILED_CLAIM,Primary Claimant,Yes,58960.0,N,Mobile App,0.5896,0.5638,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2467-1331,CLM-246705,FILED_CLAIM,Primary Claimant,Yes,2160.0,N,Web,0.0216,0.0201,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6195-3873,CLM-619589,FILED_CLAIM,Primary Claimant,Yes,6890.0,N,Walk-In,0.0689,0.0655,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1649-2514,CLM-164988,FILED_CLAIM,Named Driver,Yes,78870.0,N,Mobile App,0.7887,0.7808,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7295-4125,CLM-729534,FILED_CLAIM,Named Driver,Yes,2700.0,N,Call Center,0.027,0.0227,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5050-2040,CLM-505014,FILED_CLAIM,Primary Claimant,No,75960.0,N,Agent,0.7596,0.6108,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9208-8454,CLM-920826,FILED_CLAIM,Primary Claimant,Yes,75570.0,Y,Call Center,0.7557,0.6276,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5349-9397,CLM-534982,FILED_CLAIM,Passenger,Yes,90240.0,N,Walk-In,0.9024,0.7447,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1104-6935,CLM-110408,FILED_CLAIM,Primary Claimant,No,80960.0,N,Mobile App,0.8096,0.7561,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2830-2644,CLM-283052,FILED_CLAIM,Named Driver,Yes,79080.0,N,Agent,0.7908,0.7218,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8408-9163,CLM-840806,FILED_CLAIM,Named Driver,No,6820.0,N,Call Center,0.0682,0.0575,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3823-9381,CLM-382394,FILED_CLAIM,Primary Claimant,Yes,62590.0,N,Web,0.6259,0.5883,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8766-8159,CLM-876699,FILED_CLAIM,Passenger,Yes,52400.0,Y,Web,0.524,0.4996,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8714-5256,CLM-871432,FILED_CLAIM,Named Driver,Yes,63580.0,N,Mobile App,0.6358,0.53,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3798-4030,CLM-379882,FILED_CLAIM,Primary Claimant,Yes,61400.0,N,Mobile App,0.614,0.5658,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8520-9861,CLM-852002,FILED_CLAIM,Primary Claimant,Yes,4700.0,Y,Agent,0.047,0.0446,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3728-3028,CLM-372891,FILED_CLAIM,Primary Claimant,No,74140.0,N,Call Center,0.7414,0.6101,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6890-6295,CLM-689034,FILED_CLAIM,Primary Claimant,Yes,83160.0,N,Agent,0.8316,0.8015,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7430-2422,CLM-743092,FILED_CLAIM,Policy Holder,No,10790.0,N,Walk-In,0.1079,0.1071,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5991-8078,CLM-599174,FILED_CLAIM,Primary Claimant,Yes,48070.0,N,Call Center,0.4807,0.395,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4210-8478,CLM-421092,FILED_CLAIM,Primary Claimant,No,51030.0,N,Call Center,0.5103,0.4109,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3496-8643,CLM-349658,FILED_CLAIM,Primary Claimant,No,43280.0,Y,Walk-In,0.4328,0.3732,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8110-6846,CLM-811042,FILED_CLAIM,Named Driver,Yes,76400.0,N,Call Center,0.764,0.7147,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5053-8752,CLM-505316,FILED_CLAIM,Policy Holder,No,75460.0,N,Walk-In,0.7546,0.7483,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1166-8572,CLM-116645,FILED_CLAIM,Primary Claimant,Yes,69000.0,Y,Walk-In,0.69,0.6067,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9508-9304,CLM-950880,FILED_CLAIM,Passenger,Yes,8640.0,N,Web,0.0864,0.0815,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7885-8848,CLM-788502,FILED_CLAIM,Named Driver,Yes,67210.0,N,Mobile App,0.6721,0.5479,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6274-5646,CLM-627486,FILED_CLAIM,Primary Claimant,No,42500.0,N,Mobile App,0.425,0.3987,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4988-5035,CLM-498842,FILED_CLAIM,Named Driver,No,86400.0,N,Agent,0.864,0.7996,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5502-6225,CLM-550294,FILED_CLAIM,Primary Claimant,Yes,4620.0,Y,Walk-In,0.0462,0.0379,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3283-4293,CLM-328387,FILED_CLAIM,Policy Holder,Yes,6930.0,N,Call Center,0.0693,0.0661,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5401-8102,CLM-540152,FILED_CLAIM,Named Driver,Yes,41700.0,N,Web,0.417,0.4045,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-3859-7974,CLM-385932,FILED_CLAIM,Primary Claimant,Yes,77330.0,Y,Web,0.7733,0.7115,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6186-1878,CLM-618682,FILED_CLAIM,Primary Claimant,Yes,4950.0,N,Web,0.0495,0.0408,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5509-9741,CLM-550930,FILED_CLAIM,Primary Claimant,No,5160.0,N,Web,0.0516,0.0514,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9981-2292,CLM-998192,FILED_CLAIM,Primary Claimant,Yes,24570.0,Y,Mobile App,0.2457,0.235,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6639-4667,CLM-663938,FILED_CLAIM,Primary Claimant,Yes,53680.0,N,Mobile App,0.5368,0.4667,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7568-9845,CLM-756870,FILED_CLAIM,Primary Claimant,Yes,42900.0,N,Mobile App,0.429,0.38,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3371-3505,CLM-337158,FILED_CLAIM,Policy Holder,No,84100.0,Y,Call Center,0.841,0.7351,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9198-8508,CLM-919875,FILED_CLAIM,Primary Claimant,Yes,61560.0,N,Web,0.6156,0.5548,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3156-2360,CLM-315631,FILED_CLAIM,Primary Claimant,No,44240.0,N,Walk-In,0.4424,0.3841,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1134-2522,CLM-113464,FILED_CLAIM,Primary Claimant,Yes,57700.0,N,Web,0.577,0.5596,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5564-8847,CLM-556415,FILED_CLAIM,Primary Claimant,Yes,108030.0,N,Mobile App,1.0,0.9645,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2502-6948,CLM-250249,FILED_CLAIM,Named Driver,Yes,54300.0,N,Mobile App,0.543,0.4459,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4037-5707,CLM-403776,FILED_CLAIM,Primary Claimant,Yes,32280.0,Y,Call Center,0.3228,0.3203,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3960-2436,CLM-396002,FILED_CLAIM,Primary Claimant,Yes,84600.0,N,Web,0.846,0.7843,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9769-2803,CLM-976908,FILED_CLAIM,Named Driver,Yes,69700.0,N,Mobile App,0.697,0.6731,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5094-6073,CLM-509489,FILED_CLAIM,Named Driver,No,36400.0,N,Call Center,0.364,0.3427,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4852-7572,CLM-485295,FILED_CLAIM,Named Driver,No,37520.0,N,Call Center,0.3752,0.3328,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3618-8248,CLM-361829,FILED_CLAIM,Passenger,Yes,79090.0,N,Call Center,0.7909,0.7488,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6036-5837,CLM-603632,FILED_CLAIM,Primary Claimant,No,67770.0,Y,Call Center,0.6777,0.673,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7834-3212,CLM-783494,FILED_CLAIM,Named Driver,Yes,47400.0,Y,Agent,0.474,0.4048,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4390-4931,CLM-439049,FILED_CLAIM,Policy Holder,No,71100.0,N,Mobile App,0.711,0.6837,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5026-7294,CLM-502634,FILED_CLAIM,Primary Claimant,Yes,69400.0,N,Call Center,0.694,0.6299,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3785-8754,CLM-378588,FILED_CLAIM,Primary Claimant,Yes,55000.0,Y,Walk-In,0.55,0.4932,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7947-4096,CLM-794731,FILED_CLAIM,Primary Claimant,Yes,51090.0,N,Mobile App,0.5109,0.4532,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6419-7685,CLM-641934,FILED_CLAIM,Primary Claimant,Yes,64200.0,Y,Walk-In,0.642,0.6075,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1135-2016,CLM-113516,FILED_CLAIM,Named Driver,Yes,67320.0,N,Agent,0.6732,0.5747,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4256-3109,CLM-425631,FILED_CLAIM,Primary Claimant,Yes,76120.0,N,Walk-In,0.7612,0.7386,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5422-9695,CLM-542245,FILED_CLAIM,Passenger,Yes,85020.0,N,Mobile App,0.8502,0.8214,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5128-6310,CLM-512894,FILED_CLAIM,Policy Holder,No,68090.0,N,Call Center,0.6809,0.5565,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6330-8823,CLM-633090,FILED_CLAIM,Primary Claimant,Yes,6030.0,N,Agent,0.0603,0.0589,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4642-4370,CLM-464234,FILED_CLAIM,Primary Claimant,Yes,5100.0,N,Web,0.051,0.0433,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2901-4973,CLM-290162,FILED_CLAIM,Primary Claimant,Yes,4590.0,N,Walk-In,0.0459,0.041,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6381-6710,CLM-638155,FILED_CLAIM,Primary Claimant,Yes,72400.0,Y,Agent,0.724,0.6676,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9114-9913,CLM-911429,FILED_CLAIM,Primary Claimant,Yes,70900.0,N,Web,0.709,0.6209,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1061-2831,CLM-106186,FILED_CLAIM,Primary Claimant,Yes,65100.0,N,Mobile App,0.651,0.5245,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3117-9903,CLM-311783,FILED_CLAIM,Policy Holder,Yes,64260.0,N,Call Center,0.6426,0.6234,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5283-8329,CLM-528385,FILED_CLAIM,Primary Claimant,Yes,79970.0,Y,Agent,0.7997,0.6688,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2284-2335,CLM-228403,FILED_CLAIM,Named Driver,Yes,56610.0,N,Mobile App,0.5661,0.4769,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2091-8748,CLM-209177,FILED_CLAIM,Policy Holder,Yes,84590.0,Y,Walk-In,0.8459,0.8117,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4979-4507,CLM-497929,FILED_CLAIM,Policy Holder,Yes,66780.0,N,Mobile App,0.6678,0.5797,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7358-3132,CLM-735844,FILED_CLAIM,Primary Claimant,Yes,58500.0,N,Walk-In,0.585,0.571,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7107-2797,CLM-710741,FILED_CLAIM,Named Driver,Yes,5000.0,N,Agent,0.05,0.047,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-2768-4683,CLM-276804,FILED_CLAIM,Primary Claimant,Yes,5000.0,Y,Mobile App,0.05,0.0428,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5075-4810,CLM-507545,FILED_CLAIM,Primary Claimant,Yes,54450.0,N,Agent,0.5445,0.4367,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-4856-2805,CLM-485642,FILED_CLAIM,Named Driver,Yes,61920.0,N,Agent,0.6192,0.6128,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7963-9582,CLM-796375,FILED_CLAIM,Primary Claimant,Yes,43700.0,Y,Agent,0.437,0.3571,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1711-8953,CLM-171183,FILED_CLAIM,Primary Claimant,Yes,64080.0,N,Mobile App,0.6408,0.6049,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1100-3180,CLM-110084,FILED_CLAIM,Named Driver,Yes,55000.0,Y,Agent,0.55,0.4937,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7147-1405,CLM-714784,FILED_CLAIM,Policy Holder,Yes,4400.0,N,Call Center,0.044,0.0419,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1439-1401,CLM-143924,FILED_CLAIM,Policy Holder,No,71640.0,N,Walk-In,0.7164,0.6721,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9968-9105,CLM-996850,FILED_CLAIM,Primary Claimant,Yes,61740.0,N,Mobile App,0.6174,0.5737,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2848-7381,CLM-284834,FILED_CLAIM,Primary Claimant,No,57500.0,N,Mobile App,0.575,0.5164,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8308-7545,CLM-830878,FILED_CLAIM,Primary Claimant,No,8700.0,N,Web,0.087,0.0834,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2702-2758,CLM-270208,FILED_CLAIM,Passenger,Yes,77100.0,N,Agent,0.771,0.6311,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4079-3061,CLM-407958,FILED_CLAIM,Primary Claimant,Yes,59400.0,N,Web,0.594,0.5015,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8323-6744,CLM-832300,FILED_CLAIM,Primary Claimant,Yes,54890.0,N,Walk-In,0.5489,0.5151,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9272-3160,CLM-927205,FILED_CLAIM,Primary Claimant,Yes,74030.0,N,Call Center,0.7403,0.6376,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6553-2672,CLM-655356,FILED_CLAIM,Primary Claimant,Yes,61490.0,N,Agent,0.6149,0.5634,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8310-6925,CLM-831053,FILED_CLAIM,Passenger,No,79560.0,N,Mobile App,0.7956,0.7118,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4327-9049,CLM-432740,FILED_CLAIM,Primary Claimant,No,4900.0,N,Agent,0.049,0.0444,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8938-4220,CLM-893853,FILED_CLAIM,Policy Holder,Yes,77770.0,N,Mobile App,0.7777,0.6883,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5949-4061,CLM-594988,FILED_CLAIM,Primary Claimant,Yes,74700.0,Y,Walk-In,0.747,0.709,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9795-9455,CLM-979544,FILED_CLAIM,Primary Claimant,Yes,40600.0,N,Call Center,0.406,0.3517,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1918-3058,CLM-191891,FILED_CLAIM,Primary Claimant,Yes,45270.0,N,Web,0.4527,0.4258,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8314-3099,CLM-831479,FILED_CLAIM,Named Driver,No,47080.0,N,Web,0.4708,0.4021,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7143-7671,CLM-714346,FILED_CLAIM,Policy Holder,No,40700.0,Y,Call Center,0.407,0.3461,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3262-6310,CLM-326289,FILED_CLAIM,Policy Holder,Yes,34650.0,N,Agent,0.3465,0.2856,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9445-5154,CLM-944537,FILED_CLAIM,Primary Claimant,Yes,3200.0,N,Web,0.032,0.0268,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7791-4698,CLM-779156,FILED_CLAIM,Named Driver,Yes,78980.0,Y,Web,0.7898,0.6507,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8561-6894,CLM-856153,FILED_CLAIM,Named Driver,Yes,6160.0,N,Walk-In,0.0616,0.0559,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4733-6641,CLM-473338,FILED_CLAIM,Named Driver,Yes,85250.0,N,Agent,0.8525,0.812,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5216-4416,CLM-521694,FILED_CLAIM,Primary Claimant,Yes,72840.0,N,Mobile App,0.7284,0.6097,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1365-2505,CLM-136520,FILED_CLAIM,Primary Claimant,No,6050.0,N,Walk-In,0.0605,0.051,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-7308-3591,CLM-730819,FILED_CLAIM,Primary Claimant,Yes,87890.0,Y,Mobile App,0.8789,0.7882,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9126-8659,CLM-912665,FILED_CLAIM,Named Driver,No,60500.0,Y,Web,0.605,0.5717,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4699-9195,CLM-469966,FILED_CLAIM,Primary Claimant,Yes,88220.0,N,Web,0.8822,0.8781,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9523-8454,CLM-952300,FILED_CLAIM,Primary Claimant,Yes,53680.0,N,Web,0.5368,0.4858,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-3226-5397,CLM-322609,FILED_CLAIM,Policy Holder,No,53800.0,N,Walk-In,0.538,0.4609,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8902-9336,CLM-890280,FILED_CLAIM,Primary Claimant,Yes,54360.0,Y,Mobile App,0.5436,0.4458,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4315-6675,CLM-431583,FILED_CLAIM,Primary Claimant,No,54340.0,N,Mobile App,0.5434,0.4558,01/01/2015,01/01/2015,01/01/2015,1,1
