:START_ID,:END_ID,:TYPE,policy_bind_date,annual_premium,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IL-5509-9741,POL-550930,HAS_POLICY,10/12/1995,1500.04,0.5,0.4374,10/12/1995,10/12/1995,10/12/1995,1,1
CUST-IL-9981-2292,POL-998192,HAS_POLICY,4/25/2014,1433.24,0.4777,0.4269,4/25/2014,4/25/2014,4/25/2014,1,1
CUST-IN-6639-4667,POL-663938,HAS_POLICY,1/26/2011,1231.25,0.4104,0.3917,1/26/2011,1/26/2011,1/26/2011,1,1
CUST-IN-7568-9845,POL-756870,HAS_POLICY,1/26/1996,1135.43,0.3785,0.3763,1/26/1996,1/26/1996,1/26/1996,1,1
CUST-OH-3371-3505,POL-337158,HAS_POLICY,4/8/1991,945.73,0.3152,0.3148,4/8/1991,4/8/1991,4/8/1991,1,1
CUST-IN-9198-8508,POL-919875,HAS_POLICY,6/29/2002,1118.76,0.3729,0.3501,6/29/2002,6/29/2002,6/29/2002,1,1
CUST-IN-3156-2360,POL-315631,HAS_POLICY,4/9/1999,1231.98,0.4107,0.3982,4/9/1999,4/9/1999,4/9/1999,1,1
CUST-IN-1134-2522,POL-113464,HAS_POLICY,4/19/2009,1005.47,0.3352,0.3219,4/19/2009,4/19/2009,4/19/2009,1,1
CUST-OH-5564-8847,POL-556415,HAS_POLICY,8/22/1991,1108.97,0.3697,0.3023,8/22/1991,8/22/1991,8/22/1991,1,1
CUST-IN-2502-6948,POL-250249,HAS_POLICY,11/28/1991,1392.39,0.4641,0.3959,11/28/1991,11/28/1991,11/28/1991,1,1
CUST-IN-4037-5707,POL-403776,HAS_POLICY,4/27/2012,1317.97,0.4393,0.4266,4/27/2012,4/27/2012,4/27/2012,1,1
CUST-IN-3960-2436,POL-396002,HAS_POLICY,3/4/2007,1588.22,0.5294,0.5088,3/4/2007,3/4/2007,3/4/2007,1,1
CUST-IL-9769-2803,POL-976908,HAS_POLICY,12/31/2012,900.02,0.3,0.246,12/31/2012,12/31/2012,12/31/2012,1,1
CUST-OH-5094-6073,POL-509489,HAS_POLICY,12/21/2013,1744.64,0.5815,0.4868,12/21/2013,12/21/2013,12/21/2013,1,1
CUST-OH-4852-7572,POL-485295,HAS_POLICY,4/28/2005,1260.56,0.4202,0.3383,4/28/2005,4/28/2005,4/28/2005,1,1
CUST-OH-3618-8248,POL-361829,HAS_POLICY,9/17/1994,1021.14,0.3404,0.2968,9/17/1994,9/17/1994,9/17/1994,1,1
CUST-OH-6036-5837,POL-603632,HAS_POLICY,8/16/2003,1285.09,0.4284,0.3846,8/16/2003,8/16/2003,8/16/2003,1,1
CUST-OH-7834-3212,POL-783494,HAS_POLICY,9/2/2014,1537.07,0.5124,0.4322,9/2/2014,9/2/2014,9/2/2014,1,1
CUST-IN-4390-4931,POL-439049,HAS_POLICY,12/12/2011,1022.42,0.3408,0.3306,12/12/2011,12/12/2011,12/12/2011,1,1
CUST-OH-5026-7294,POL-502634,HAS_POLICY,8/17/1991,1558.86,0.5196,0.4306,8/17/1991,8/17/1991,8/17/1991,1,1
CUST-OH-3785-8754,POL-378588,HAS_POLICY,2/29/2004,1757.87,0.586,0.5516,2/29/2004,2/29/2004,2/29/2004,1,1
CUST-IN-7947-4096,POL-794731,HAS_POLICY,2/22/2015,973.5,0.3245,0.3049,2/22/2015,2/22/2015,2/22/2015,1,1
CUST-OH-6419-7685,POL-641934,HAS_POLICY,12/25/2013,1430.8,0.4769,0.4018,12/25/2013,12/25/2013,12/25/2013,1,1
CUST-IL-1135-2016,POL-113516,HAS_POLICY,10/13/1990,1192.27,0.3974,0.3722,10/13/1990,10/13/1990,10/13/1990,1,1
CUST-IL-4256-3109,POL-425631,HAS_POLICY,7/5/2014,1163.83,0.3879,0.3266,7/5/2014,7/5/2014,7/5/2014,1,1
CUST-OH-5422-9695,POL-542245,HAS_POLICY,11/25/1991,1003.15,0.3344,0.3343,11/25/1991,11/25/1991,11/25/1991,1,1
CUST-OH-5128-6310,POL-512894,HAS_POLICY,10/2/1990,1153.54,0.3845,0.3387,10/2/1990,10/2/1990,10/2/1990,1,1
CUST-IL-6330-8823,POL-633090,HAS_POLICY,2/17/2009,1631.1,0.5437,0.4631,2/17/2009,2/17/2009,2/17/2009,1,1
CUST-IL-4642-4370,POL-464234,HAS_POLICY,7/17/2005,1252.48,0.4175,0.3495,7/17/2005,7/17/2005,7/17/2005,1,1
CUST-IN-2901-4973,POL-290162,HAS_POLICY,3/12/1994,1677.26,0.5591,0.51,3/12/1994,3/12/1994,3/12/1994,1,1
CUST-IL-6381-6710,POL-638155,HAS_POLICY,8/3/1994,979.73,0.3266,0.27,8/3/1994,8/3/1994,8/3/1994,1,1
CUST-IN-9114-9913,POL-911429,HAS_POLICY,8/25/2012,989.24,0.3297,0.2796,8/25/2012,8/25/2012,8/25/2012,1,1
CUST-IL-1061-2831,POL-106186,HAS_POLICY,12/2/2011,1389.86,0.4633,0.3858,12/2/2011,12/2/2011,12/2/2011,1,1
CUST-OH-3117-9903,POL-311783,HAS_POLICY,2/25/2005,1233.85,0.4113,0.3615,2/25/2005,2/25/2005,2/25/2005,1,1
CUST-IL-5283-8329,POL-528385,HAS_POLICY,11/7/1997,1320.39,0.4401,0.4228,11/7/1997,11/7/1997,11/7/1997,1,1
CUST-IN-2284-2335,POL-228403,HAS_POLICY,4/20/2004,1435.09,0.4784,0.475,4/20/2004,4/20/2004,4/20/2004,1,1
CUST-IN-2091-8748,POL-209177,HAS_POLICY,11/17/2009,1448.54,0.4828,0.4226,11/17/2009,11/17/2009,11/17/2009,1,1
CUST-OH-4979-4507,POL-497929,HAS_POLICY,9/19/2009,1733.56,0.5779,0.5617,9/19/2009,9/19/2009,9/19/2009,1,1
CUST-IN-7358-3132,POL-735844,HAS_POLICY,11/8/2009,1533.07,0.511,0.4755,11/8/2009,11/8/2009,11/8/2009,1,1
CUST-IL-7107-2797,POL-710741,HAS_POLICY,9/12/2001,1106.77,0.3689,0.3142,9/12/2001,9/12/2001,9/12/2001,1,1
CUST-IL-2768-4683,POL-276804,HAS_POLICY,11/27/1992,995.7,0.3319,0.2947,11/27/1992,11/27/1992,11/27/1992,1,1
CUST-IL-5075-4810,POL-507545,HAS_POLICY,12/7/1998,1298.85,0.4329,0.4258,12/7/1998,12/7/1998,12/7/1998,1,1
CUST-OH-4856-2805,POL-485642,HAS_POLICY,8/25/1990,1276.73,0.4256,0.3934,8/25/1990,8/25/1990,8/25/1990,1,1
CUST-OH-7963-9582,POL-796375,HAS_POLICY,10/22/2011,1202.28,0.4008,0.3775,10/22/2011,10/22/2011,10/22/2011,1,1
CUST-IN-1711-8953,POL-171183,HAS_POLICY,2/1/1990,671.92,0.224,0.1892,2/1/1990,2/1/1990,2/1/1990,1,1
CUST-IL-1100-3180,POL-110084,HAS_POLICY,11/27/1990,1358.03,0.4527,0.4106,11/27/1990,11/27/1990,11/27/1990,1,1
CUST-IN-7147-1405,POL-714784,HAS_POLICY,7/16/2004,1008.79,0.3363,0.2918,7/16/2004,7/16/2004,7/16/2004,1,1
CUST-OH-1439-1401,POL-143924,HAS_POLICY,12/10/1993,1141.1,0.3804,0.315,12/10/1993,12/10/1993,12/10/1993,1,1
CUST-OH-9968-9105,POL-996850,HAS_POLICY,3/8/1995,1397.0,0.4657,0.3853,3/8/1995,3/8/1995,3/8/1995,1,1
CUST-OH-2848-7381,POL-284834,HAS_POLICY,8/3/2009,1664.66,0.5549,0.5201,8/3/2009,8/3/2009,8/3/2009,1,1
CUST-IN-8308-7545,POL-830878,HAS_POLICY,11/3/1996,1151.39,0.3838,0.3087,11/3/1996,11/3/1996,11/3/1996,1,1
CUST-OH-2702-2758,POL-270208,HAS_POLICY,8/9/2004,1546.01,0.5153,0.4219,8/9/2004,8/9/2004,8/9/2004,1,1
CUST-IL-4079-3061,POL-407958,HAS_POLICY,7/20/1991,1063.67,0.3546,0.3325,7/20/1991,7/20/1991,7/20/1991,1,1
CUST-IN-8323-6744,POL-832300,HAS_POLICY,1/14/2005,709.14,0.2364,0.1891,1/14/2005,1/14/2005,1/14/2005,1,1
CUST-IL-9272-3160,POL-927205,HAS_POLICY,12/16/2011,1039.55,0.3465,0.3065,12/16/2011,12/16/2011,12/16/2011,1,1
CUST-IL-6553-2672,POL-655356,HAS_POLICY,7/7/1996,1339.39,0.4465,0.3741,7/7/1996,7/7/1996,7/7/1996,1,1
CUST-IN-8310-6925,POL-831053,HAS_POLICY,8/5/1992,1202.75,0.4009,0.3817,8/5/1992,8/5/1992,8/5/1992,1,1
CUST-IL-4327-9049,POL-432740,HAS_POLICY,10/9/1990,1081.17,0.3604,0.3009,10/9/1990,10/9/1990,10/9/1990,1,1
CUST-IL-8938-4220,POL-893853,HAS_POLICY,2/27/1994,991.39,0.3305,0.2828,2/27/1994,2/27/1994,2/27/1994,1,1
CUST-IN-5949-4061,POL-594988,HAS_POLICY,5/6/2007,984.02,0.328,0.2715,5/6/2007,5/6/2007,5/6/2007,1,1
CUST-IL-9795-9455,POL-979544,HAS_POLICY,4/21/2014,1354.83,0.4516,0.4481,4/21/2014,4/21/2014,4/21/2014,1,1
CUST-OH-1918-3058,POL-191891,HAS_POLICY,2/11/2010,830.31,0.2768,0.2488,2/11/2010,2/11/2010,2/11/2010,1,1
CUST-IL-8314-3099,POL-831479,HAS_POLICY,6/4/2000,987.42,0.3291,0.2679,6/4/2000,6/4/2000,6/4/2000,1,1
CUST-OH-7143-7671,POL-714346,HAS_POLICY,10/5/1991,1119.29,0.3731,0.3426,10/5/1991,10/5/1991,10/5/1991,1,1
CUST-OH-3262-6310,POL-326289,HAS_POLICY,1/3/2004,1048.39,0.3495,0.29,1/3/2004,1/3/2004,1/3/2004,1,1
CUST-OH-9445-5154,POL-944537,HAS_POLICY,7/23/1992,1074.47,0.3582,0.3301,7/23/1992,7/23/1992,7/23/1992,1,1
CUST-IL-7791-4698,POL-779156,HAS_POLICY,10/10/1993,1230.76,0.4103,0.3939,10/10/1993,10/10/1993,10/10/1993,1,1
CUST-OH-8561-6894,POL-856153,HAS_POLICY,7/9/2002,1255.02,0.4183,0.3751,7/9/2002,7/9/2002,7/9/2002,1,1
CUST-IN-4733-6641,POL-473338,HAS_POLICY,11/14/2010,1555.52,0.5185,0.4998,11/14/2010,11/14/2010,11/14/2010,1,1
CUST-IL-5216-4416,POL-521694,HAS_POLICY,3/3/1997,836.11,0.2787,0.271,3/3/1997,3/3/1997,3/3/1997,1,1
CUST-IN-1365-2505,POL-136520,HAS_POLICY,3/1/1997,1450.98,0.4837,0.4187,3/1/1997,3/1/1997,3/1/1997,1,1
CUST-IN-7308-3591,POL-730819,HAS_POLICY,8/18/1990,625.08,0.2084,0.1779,8/18/1990,8/18/1990,8/18/1990,1,1
CUST-IL-9126-8659,POL-912665,HAS_POLICY,5/28/2014,1133.27,0.3778,0.3281,5/28/2014,5/28/2014,5/28/2014,1,1
CUST-IN-4699-9195,POL-469966,HAS_POLICY,7/22/2004,1366.6,0.4555,0.4461,7/22/2004,7/22/2004,7/22/2004,1,1
CUST-OH-9523-8454,POL-952300,HAS_POLICY,8/2/2009,1439.9,0.48,0.3895,8/2/2009,8/2/2009,8/2/2009,1,1
CUST-OH-3226-5397,POL-322609,HAS_POLICY,7/5/2007,1230.69,0.4102,0.4041,7/5/2007,7/5/2007,7/5/2007,1,1
CUST-OH-8902-9336,POL-890280,HAS_POLICY,1/24/2010,1307.68,0.4359,0.3769,1/24/2010,1/24/2010,1/24/2010,1,1
CUST-IL-4315-6675,POL-431583,HAS_POLICY,5/15/2000,1124.69,0.3749,0.3425,5/15/2000,5/15/2000,5/15/2000,1,1
CUST-OH-1559-1226,POL-155912,HAS_POLICY,3/21/2008,1520.78,0.5069,0.4673,3/21/2008,3/21/2008,3/21/2008,1,1
CUST-OH-1101-5869,POL-110143,HAS_POLICY,5/7/1990,1609.11,0.5364,0.4366,5/7/1990,5/7/1990,5/7/1990,1,1
CUST-IL-8085-8939,POL-808544,HAS_POLICY,2/5/1991,1358.91,0.453,0.4123,2/5/1991,2/5/1991,2/5/1991,1,1
CUST-OH-4090-2522,POL-409074,HAS_POLICY,3/19/1992,1295.87,0.432,0.3647,3/19/1992,3/19/1992,3/19/1992,1,1
CUST-IL-8247-6992,POL-824728,HAS_POLICY,4/24/2013,1161.03,0.387,0.3119,4/24/2013,4/24/2013,4/24/2013,1,1
CUST-OH-6060-8630,POL-606037,HAS_POLICY,4/10/2009,1441.06,0.4804,0.4532,4/10/2009,4/10/2009,4/10/2009,1,1
CUST-OH-6368-7941,POL-636843,HAS_POLICY,12/1/2008,1097.99,0.366,0.3216,12/1/2008,12/1/2008,12/1/2008,1,1
CUST-IL-1118-4772,POL-111874,HAS_POLICY,7/5/2000,1464.42,0.4881,0.4182,7/5/2000,7/5/2000,7/5/2000,1,1
CUST-IL-4398-9303,POL-439844,HAS_POLICY,6/11/2014,1543.68,0.5146,0.437,6/11/2014,6/11/2014,6/11/2014,1,1
CUST-IL-4635-5714,POL-463513,HAS_POLICY,4/23/1995,1390.89,0.4636,0.4333,4/23/1995,4/23/1995,4/23/1995,1,1
CUST-OH-5778-1025,POL-577858,HAS_POLICY,9/16/1990,1148.58,0.3829,0.3204,9/16/1990,9/16/1990,9/16/1990,1,1
CUST-IN-6073-1704,POL-607351,HAS_POLICY,12/11/1998,1616.26,0.5388,0.5128,12/11/1998,12/11/1998,12/11/1998,1,1
CUST-IL-6827-7916,POL-682754,HAS_POLICY,10/9/1995,1398.94,0.4663,0.4656,10/9/1995,10/9/1995,10/9/1995,1,1
CUST-OH-7573-7043,POL-757352,HAS_POLICY,12/21/1999,1238.92,0.413,0.3903,12/21/1999,12/21/1999,12/21/1999,1,1
CUST-IL-3074-3779,POL-307469,HAS_POLICY,7/28/2002,968.46,0.3228,0.268,7/28/2002,7/28/2002,7/28/2002,1,1
CUST-IL-5262-1069,POL-526296,HAS_POLICY,8/3/1993,1045.12,0.3484,0.2877,8/3/1993,8/3/1993,8/3/1993,1,1
CUST-IN-6588-6447,POL-658816,HAS_POLICY,12/16/2007,1537.33,0.5124,0.456,12/16/2007,12/16/2007,12/16/2007,1,1
CUST-OH-9133-3712,POL-913337,HAS_POLICY,2/10/2008,912.3,0.3041,0.2717,2/10/2008,2/10/2008,2/10/2008,1,1
CUST-OH-4884-2410,POL-488464,HAS_POLICY,10/1/2006,1007.28,0.3358,0.2823,10/1/2006,10/1/2006,10/1/2006,1,1
CUST-IN-4800-2809,POL-480094,HAS_POLICY,3/9/2003,1189.98,0.3967,0.3233,3/9/2003,3/9/2003,3/9/2003,1,1
CUST-OH-2631-8050,POL-263108,HAS_POLICY,5/29/2003,1576.41,0.5255,0.5136,5/29/2003,5/29/2003,5/29/2003,1,1
CUST-OH-2984-1410,POL-298412,HAS_POLICY,5/6/2002,1172.82,0.3909,0.3523,5/6/2002,5/6/2002,5/6/2002,1,1
CUST-IL-2619-6126,POL-261905,HAS_POLICY,2/28/2004,1312.22,0.4374,0.4339,2/28/2004,2/28/2004,2/28/2004,1,1
CUST-OH-6744-2565,POL-674485,HAS_POLICY,1/14/1999,671.01,0.2237,0.2217,1/14/1999,1/14/1999,1/14/1999,1,1
CUST-IL-2234-8560,POL-223404,HAS_POLICY,1/23/2002,895.14,0.2984,0.2627,1/23/2002,1/23/2002,1/23/2002,1,1
CUST-IN-9914-4101,POL-991480,HAS_POLICY,12/9/1992,1373.21,0.4577,0.3935,12/9/1992,12/9/1992,12/9/1992,1,1
CUST-OH-8042-3486,POL-804219,HAS_POLICY,6/24/1998,1625.65,0.5419,0.4853,6/24/1998,6/24/1998,6/24/1998,1,1
CUST-OH-4830-9430,POL-483088,HAS_POLICY,1/6/2011,1295.63,0.4319,0.4255,1/6/2011,1/6/2011,1/6/2011,1,1
CUST-IL-1008-9157,POL-100804,HAS_POLICY,2/24/2012,1459.96,0.4867,0.4325,2/24/2012,2/24/2012,2/24/2012,1,1
CUST-OH-9418-6080,POL-941807,HAS_POLICY,6/25/2011,1219.94,0.4066,0.3421,6/25/2011,6/25/2011,6/25/2011,1,1
CUST-OH-5934-8010,POL-593466,HAS_POLICY,11/21/2006,1064.49,0.3548,0.3095,11/21/2006,11/21/2006,11/21/2006,1,1
CUST-IL-4374-2428,POL-437442,HAS_POLICY,6/27/2008,959.83,0.3199,0.2711,6/27/2008,6/27/2008,6/27/2008,1,1
CUST-OH-9421-1667,POL-942106,HAS_POLICY,8/30/1993,1767.02,0.589,0.5652,8/30/1993,8/30/1993,8/30/1993,1,1
CUST-IN-7949-5655,POL-794951,HAS_POLICY,4/21/2008,1285.01,0.4283,0.3713,4/21/2008,4/21/2008,4/21/2008,1,1
CUST-OH-1824-8333,POL-182450,HAS_POLICY,6/23/2000,1422.95,0.4743,0.4091,6/23/2000,6/23/2000,6/23/2000,1,1
CUST-IN-7309-3103,POL-730973,HAS_POLICY,1/11/2010,1223.39,0.4078,0.3771,1/11/2010,1/11/2010,1/11/2010,1,1
CUST-IL-6877-2802,POL-687755,HAS_POLICY,3/28/1990,1539.06,0.513,0.4921,3/28/1990,3/28/1990,3/28/1990,1,1
CUST-IN-7576-9974,POL-757644,HAS_POLICY,1/29/1998,988.06,0.3294,0.2724,1/29/1998,1/29/1998,1/29/1998,1,1
CUST-IL-9988-9170,POL-998865,HAS_POLICY,12/5/2014,1740.57,0.5802,0.4975,12/5/2014,12/5/2014,12/5/2014,1,1
CUST-OH-9449-8584,POL-944953,HAS_POLICY,12/7/1995,1540.91,0.5136,0.4857,12/7/1995,12/7/1995,12/7/1995,1,1
CUST-IL-3864-5263,POL-386429,HAS_POLICY,5/27/2002,1381.88,0.4606,0.3719,5/27/2002,5/27/2002,5/27/2002,1,1
CUST-OH-1082-7959,POL-108270,HAS_POLICY,8/9/2002,1446.98,0.4823,0.4315,8/9/2002,8/9/2002,8/9/2002,1,1
CUST-IN-2051-2050,POL-205134,HAS_POLICY,12/2/2012,1220.86,0.407,0.3832,12/2/2012,12/2/2012,12/2/2012,1,1
CUST-IL-7493-3885,POL-749325,HAS_POLICY,3/22/2000,948.1,0.316,0.2988,3/22/2000,3/22/2000,3/22/2000,1,1
CUST-OH-7743-2970,POL-774303,HAS_POLICY,4/13/2002,1471.24,0.4904,0.4053,4/13/2002,4/13/2002,4/13/2002,1,1
CUST-IN-6984-7207,POL-698470,HAS_POLICY,6/17/2008,1157.97,0.386,0.3471,6/17/2008,6/17/2008,6/17/2008,1,1
CUST-IL-7199-2746,POL-719989,HAS_POLICY,4/7/1994,566.11,0.1887,0.1517,4/7/1994,4/7/1994,4/7/1994,1,1
CUST-OH-3093-3806,POL-309323,HAS_POLICY,2/29/1992,1060.88,0.3536,0.3287,2/29/1992,2/29/1992,2/29/1992,1,1
CUST-OH-4440-5780,POL-444035,HAS_POLICY,5/11/1996,1524.45,0.5082,0.4507,5/11/1996,5/11/1996,5/11/1996,1,1
CUST-IN-4314-6257,POL-431478,HAS_POLICY,4/3/2013,1556.17,0.5187,0.496,4/3/2013,4/3/2013,4/3/2013,1,1
CUST-OH-7976-2729,POL-797634,HAS_POLICY,11/12/2009,1216.24,0.4054,0.3541,11/12/2009,11/12/2009,11/12/2009,1,1
CUST-IN-2848-8693,POL-284836,HAS_POLICY,11/5/2008,1484.72,0.4949,0.4125,11/5/2008,11/5/2008,11/5/2008,1,1
CUST-IL-2381-2327,POL-238196,HAS_POLICY,2/15/1993,1203.81,0.4013,0.3574,2/15/1993,2/15/1993,2/15/1993,1,1
CUST-IN-8857-2413,POL-885789,HAS_POLICY,7/21/2008,1393.34,0.4644,0.3843,7/21/2008,7/21/2008,7/21/2008,1,1
CUST-OH-2874-6371,POL-287436,HAS_POLICY,9/11/2010,1484.48,0.4948,0.4522,9/11/2010,9/11/2010,9/11/2010,1,1
CUST-IL-4960-1573,POL-496067,HAS_POLICY,12/22/1995,1581.27,0.5271,0.4219,12/22/1995,12/22/1995,12/22/1995,1,1
CUST-IL-2060-3065,POL-206004,HAS_POLICY,9/26/1991,1281.25,0.4271,0.4208,9/26/1991,9/26/1991,9/26/1991,1,1
CUST-IN-1530-8377,POL-153027,HAS_POLICY,3/11/2010,1667.83,0.5559,0.537,3/11/2010,3/11/2010,3/11/2010,1,1
CUST-OH-4694-2656,POL-469426,HAS_POLICY,7/15/1990,1497.41,0.4991,0.4007,7/15/1990,7/15/1990,7/15/1990,1,1
CUST-OH-6549-7091,POL-654974,HAS_POLICY,5/10/2009,803.36,0.2678,0.2164,5/10/2009,5/10/2009,5/10/2009,1,1
CUST-OH-9434-7330,POL-943425,HAS_POLICY,10/28/1999,1221.41,0.4071,0.3832,10/28/1999,10/28/1999,10/28/1999,1,1
CUST-OH-6418-4569,POL-641845,HAS_POLICY,3/30/1995,1865.83,0.6219,0.5213,3/30/1995,3/30/1995,3/30/1995,1,1
CUST-OH-7945-3166,POL-794534,HAS_POLICY,12/14/1991,1434.27,0.4781,0.4311,12/14/1991,12/14/1991,12/14/1991,1,1
CUST-IN-3578-1371,POL-357808,HAS_POLICY,1/31/2011,1114.68,0.3716,0.3703,1/31/2011,1/31/2011,1/31/2011,1,1
CUST-OH-5360-4725,POL-536052,HAS_POLICY,4/21/2006,1218.56,0.4062,0.3765,4/21/2006,4/21/2006,4/21/2006,1,1
CUST-IL-8733-7991,POL-873384,HAS_POLICY,3/10/2004,1234.69,0.4116,0.3946,3/10/2004,3/10/2004,3/10/2004,1,1
CUST-OH-7902-7104,POL-790225,HAS_POLICY,1/5/1991,964.92,0.3216,0.318,1/5/1991,1/5/1991,1/5/1991,1,1
CUST-IL-5874-4804,POL-587498,HAS_POLICY,10/15/1996,1351.72,0.4506,0.4401,10/15/1996,10/15/1996,10/15/1996,1,1
CUST-IL-6390-2456,POL-639027,HAS_POLICY,6/21/1994,817.28,0.2724,0.2613,6/21/1994,6/21/1994,6/21/1994,1,1
CUST-IL-2178-7057,POL-217899,HAS_POLICY,6/13/1994,1389.59,0.4632,0.4582,6/13/1994,6/13/1994,6/13/1994,1,1
CUST-IN-5890-8877,POL-589094,HAS_POLICY,5/27/2003,1353.53,0.4512,0.4267,5/27/2003,5/27/2003,5/27/2003,1,1
CUST-IN-4588-5095,POL-458829,HAS_POLICY,7/6/1996,1294.04,0.4313,0.3694,7/6/1996,7/6/1996,7/6/1996,1,1
CUST-OH-6262-7395,POL-626208,HAS_POLICY,5/8/2005,840.81,0.2803,0.2493,5/8/2005,5/8/2005,5/8/2005,1,1
CUST-OH-3150-8870,POL-315041,HAS_POLICY,11/2/2010,998.19,0.3327,0.2871,11/2/2010,11/2/2010,11/2/2010,1,1
CUST-OH-2832-7616,POL-283267,HAS_POLICY,7/29/2012,1090.32,0.3634,0.326,7/29/2012,7/29/2012,7/29/2012,1,1
CUST-IN-4424-7090,POL-442494,HAS_POLICY,6/6/2002,1780.67,0.5936,0.5445,6/6/2002,6/6/2002,6/6/2002,1,1
CUST-IL-1592-6605,POL-159243,HAS_POLICY,9/19/1991,1681.01,0.5603,0.4599,9/19/1991,9/19/1991,9/19/1991,1,1
CUST-OH-6698-5086,POL-669800,HAS_POLICY,6/24/2009,1395.77,0.4653,0.4583,6/24/2009,6/24/2009,6/24/2009,1,1
CUST-OH-5201-2021,POL-520179,HAS_POLICY,5/29/1992,1471.44,0.4905,0.4886,5/29/1992,5/29/1992,5/29/1992,1,1
CUST-IL-6079-4982,POL-607974,HAS_POLICY,8/12/2004,1265.72,0.4219,0.3965,8/12/2004,8/12/2004,8/12/2004,1,1
CUST-IN-4650-8633,POL-465065,HAS_POLICY,12/24/2006,1274.7,0.4249,0.3884,12/24/2006,12/24/2006,12/24/2006,1,1
CUST-OH-3699-8627,POL-369941,HAS_POLICY,7/24/2007,1330.39,0.4435,0.3978,7/24/2007,7/24/2007,7/24/2007,1,1
CUST-OH-4472-5630,POL-447226,HAS_POLICY,8/17/1994,1122.95,0.3743,0.3424,8/17/1994,8/17/1994,8/17/1994,1,1
CUST-OH-8316-5289,POL-831668,HAS_POLICY,4/10/1996,1655.79,0.5519,0.5013,4/10/1996,4/10/1996,4/10/1996,1,1
CUST-IN-9229-6478,POL-922937,HAS_POLICY,12/11/1992,935.77,0.3119,0.2668,12/11/1992,12/11/1992,12/11/1992,1,1
CUST-IN-6404-6762,POL-640474,HAS_POLICY,8/1/2010,1192.04,0.3973,0.3971,8/1/2010,8/1/2010,8/1/2010,1,1
CUST-OH-1532-4802,POL-153298,HAS_POLICY,3/23/2009,990.11,0.33,0.3161,3/23/2009,3/23/2009,3/23/2009,1,1
CUST-OH-3347-8729,POL-334749,HAS_POLICY,7/29/1996,1422.21,0.4741,0.4037,7/29/1996,7/29/1996,7/29/1996,1,1
CUST-OH-2212-3986,POL-221283,HAS_POLICY,8/23/1994,914.85,0.305,0.2997,8/23/1994,8/23/1994,8/23/1994,1,1
CUST-IL-9614-8328,POL-961496,HAS_POLICY,1/5/1992,1123.84,0.3746,0.3376,1/5/1992,1/5/1992,1/5/1992,1,1
CUST-OH-8047-5192,POL-804751,HAS_POLICY,9/11/1997,838.02,0.2793,0.2254,9/11/1997,9/11/1997,9/11/1997,1,1
CUST-OH-3692-5870,POL-369226,HAS_POLICY,2/10/2002,1300.68,0.4336,0.4111,2/10/2002,2/10/2002,2/10/2002,1,1
CUST-IN-6911-7725,POL-691115,HAS_POLICY,1/28/1993,1173.21,0.3911,0.3824,1/28/1993,1/28/1993,1/28/1993,1,1
CUST-IL-7131-5446,POL-713172,HAS_POLICY,10/23/1996,985.97,0.3287,0.3165,10/23/1996,10/23/1996,10/23/1996,1,1
CUST-IN-6217-1455,POL-621756,HAS_POLICY,4/21/1997,1129.23,0.3764,0.3022,4/21/1997,4/21/1997,4/21/1997,1,1
CUST-IN-6151-3637,POL-615116,HAS_POLICY,11/9/2008,1194.83,0.3983,0.3411,11/9/2008,11/9/2008,11/9/2008,1,1
CUST-IN-9475-4076,POL-947598,HAS_POLICY,6/20/2002,1114.29,0.3714,0.3493,6/20/2002,6/20/2002,6/20/2002,1,1
CUST-OH-6580-7201,POL-658002,HAS_POLICY,10/21/2005,1509.04,0.503,0.469,10/21/2005,10/21/2005,10/21/2005,1,1
CUST-IN-3745-1028,POL-374545,HAS_POLICY,8/28/2005,664.86,0.2216,0.1836,8/28/2005,8/28/2005,8/28/2005,1,1
CUST-IN-8058-9199,POL-805806,HAS_POLICY,1/16/2013,1267.4,0.4225,0.3732,1/16/2013,1/16/2013,1/16/2013,1,1
CUST-IL-2350-4694,POL-235097,HAS_POLICY,4/28/1992,1119.23,0.3731,0.3636,4/28/1992,4/28/1992,4/28/1992,1,1
CUST-OH-2909-8929,POL-290971,HAS_POLICY,10/10/2005,1698.51,0.5662,0.4865,10/10/2005,10/10/2005,10/10/2005,1,1
CUST-IL-1802-2513,POL-180286,HAS_POLICY,2/8/2009,1422.78,0.4743,0.3915,2/8/2009,2/8/2009,2/8/2009,1,1
CUST-OH-6620-7819,POL-662088,HAS_POLICY,3/6/2005,1212.75,0.4042,0.3836,3/6/2005,3/6/2005,3/6/2005,1,1
CUST-IN-8843-8783,POL-884365,HAS_POLICY,5/17/1994,1423.34,0.4744,0.4721,5/17/1994,5/17/1994,5/17/1994,1,1
CUST-IN-1780-6618,POL-178081,HAS_POLICY,7/20/1990,976.37,0.3255,0.2771,7/20/1990,7/20/1990,7/20/1990,1,1
CUST-OH-5074-1182,POL-507452,HAS_POLICY,4/17/2005,1124.59,0.3749,0.3285,4/17/2005,4/17/2005,4/17/2005,1,1
CUST-IN-9906-6088,POL-990624,HAS_POLICY,2/10/1994,1569.33,0.5231,0.4322,2/10/1994,2/10/1994,2/10/1994,1,1
